Date,Biomass,Hydro,Wind Offshore,Wind Onshore,Solar,Other renewable,Nuclear,Brown coal,Hard coal,Fossil Gas,Hydro pumped storage,Other Conventional,Total grid load,Residual load,Reverse hydro pumped,Sum conventional,Sum renewable,CW,Season,Net exp MWh
26/08/2020,1097,405,1033,8537,1460,36,1756,1191,532,554,213,284,14806,3776,476,4317,12781,35,3,2484
27/08/2020,1111,416,386,3164,1660,37,1966,2685,1237,1540,289,314,14135,8926,219,7741,7063,35,3,943
28/08/2020,1120,429,925,2476,1372,37,1963,3114,711,1656,308,311,13673,8901,267,7755,6666,35,3,938
29/08/2020,1115,468,425,1774,1286,37,1972,2566,522,1358,222,311,11570,8085,372,6729,5326,35,3,623
30/08/2020,1111,471,668,886,941,37,1970,2447,499,1420,122,297,10684,8189,418,6634,4237,36,3,169
31/08/2020,1105,546,327,969,1269,39,1977,3063,1615,1800,384,303,13622,11058,186,8758,4638,36,3,235
01/09/2020,1108,575,177,723,1372,45,1979,3278,1902,1999,281,323,13978,11707,254,9482,4281,36,3,45
02/09/2020,1116,589,159,432,1805,45,1983,3372,1830,1950,358,307,14037,11641,265,9442,4505,36,3,326
03/09/2020,1115,577,884,2468,1654,45,1975,3160,1202,1815,260,306,14170,9165,244,8459,7003,36,3,1508
04/09/2020,1112,548,809,2369,1631,43,1961,2897,958,1704,378,304,13864,9056,298,7823,6889,36,3,1055
05/09/2020,1118,507,1126,1817,1289,44,1964,2651,751,786,179,319,11770,7539,290,6471,6080,36,3,732
06/09/2020,1117,475,484,1413,1557,43,1978,2344,765,899,160,316,10908,7454,421,6301,5249,37,3,614
07/09/2020,1114,533,579,809,1902,45,1981,2950,1343,1613,282,316,13650,10360,218,8203,5264,37,3,81
08/09/2020,1101,534,851,3001,1839,46,1975,2742,1187,1498,304,304,14450,8760,298,7705,7675,37,3,892
09/09/2020,1109,529,1276,2432,1819,45,1965,3020,1118,1701,283,314,14540,9014,316,8117,7493,37,3,1047
10/09/2020,1120,518,448,1139,1712,46,1974,3162,1954,1957,324,330,14296,10997,253,9377,5307,37,3,537
11/09/2020,1123,496,746,514,1924,44,1972,3206,1837,1938,278,325,13694,10511,276,9278,5125,37,3,684
12/09/2020,1115,463,1068,2357,1950,42,1917,2044,744,1117,257,307,12039,6665,330,6129,7251,37,3,1222
13/09/2020,1109,431,1146,1731,2050,41,1900,1873,623,1036,152,301,11037,6111,441,5733,6659,38,3,1216
14/09/2020,1099,460,212,732,2116,44,1960,2840,2010,1787,363,346,13750,10690,208,8943,5026,38,3,295
15/09/2020,1090,487,49,660,2050,44,1955,2736,2369,1907,478,345,14256,11496,258,9311,4859,38,3,136
16/09/2020,1090,459,755,1528,1689,41,1947,2688,2191,1783,214,327,14541,10569,302,8936,5777,38,3,554
17/09/2020,1105,434,617,2618,1796,42,1955,2670,1641,1642,229,336,14385,9354,317,8245,6841,38,3,1006
18/09/2020,1123,404,286,2371,2137,44,1975,2808,1135,1617,249,347,13797,9003,370,7882,6614,38,3,553
19/09/2020,1127,365,554,2100,2019,45,1687,2316,587,1518,197,355,11726,7053,290,6463,6408,38,3,1070
20/09/2020,1126,353,244,1516,2063,44,1652,2369,719,1419,118,353,10778,6956,380,6511,5463,39,3,1037
21/09/2020,1111,381,27,538,2001,45,1653,2789,1869,1989,369,366,13658,11092,201,8666,4473,39,3,-385
22/09/2020,1096,425,44,316,1850,44,1646,2769,2164,2191,404,333,14128,11919,254,9102,4177,39,3,-695
23/09/2020,1107,440,702,1498,1256,44,1645,2758,1721,2113,304,322,14270,10814,286,8559,5352,39,3,-168
24/09/2020,1102,418,1250,4135,1382,47,1624,2263,894,1644,331,354,14435,7668,474,6779,8666,39,3,845
25/09/2020,1117,463,708,2653,678,49,1621,2427,1020,1785,332,385,14070,10031,340,7238,6000,39,3,-780
26/09/2020,1112,507,665,3151,382,49,1670,1975,381,1137,151,385,12385,8188,365,5549,6018,39,3,-688
27/09/2020,1055,497,873,1408,1009,48,1658,2197,516,1076,161,382,11364,8075,469,5829,5051,40,3,-447
28/09/2020,1048,505,223,595,1164,49,1669,3229,1958,1799,401,388,14064,12083,236,9042,3984,40,3,-575
29/09/2020,1089,512,214,567,927,49,1664,3235,2470,2095,323,394,14441,12733,286,9857,3681,40,3,-701
30/09/2020,1108,508,620,478,1206,46,1660,3346,2561,1971,290,392,14394,12090,277,9929,4255,40,3,-82
01/10/2020,1113,492,1345,2181,1231,47,1658,3160,1412,2034,389,389,14684,9928,327,8653,6799,40,4,859
02/10/2020,1120,465,908,3632,1057,48,1649,2745,932,1626,266,394,14565,8968,302,7347,7496,40,4,554
03/10/2020,1111,489,1510,4486,836,47,1641,1411,384,872,337,384,12201,5368,347,4691,8817,40,4,1345
04/10/2020,1114,481,1252,4555,1340,44,1545,1208,360,803,195,364,11721,4574,613,4281,8981,41,4,1421
05/10/2020,1123,505,1447,3833,792,46,1652,2562,787,1788,346,388,14720,8647,314,7179,8093,41,4,941
06/10/2020,1123,490,1078,5324,681,46,1653,2823,834,1469,322,396,15421,8339,384,7175,9063,41,4,1288
07/10/2020,1123,511,958,4122,768,47,1662,3216,975,1630,309,416,15203,9355,330,7899,7838,41,4,930
08/10/2020,1121,486,1416,5976,789,47,1637,2727,735,1199,205,458,15585,7404,458,6757,10040,41,4,1512
09/10/2020,1127,494,1023,2319,814,47,1652,3321,1155,2027,462,387,14661,10506,235,8542,6286,41,4,677
10/10/2020,1107,464,957,3294,747,48,1665,3343,577,1001,208,406,12740,7743,300,6993,6825,41,4,1292
11/10/2020,1117,460,1107,2244,915,49,1670,3106,620,986,178,408,11894,7629,476,6790,6069,42,4,1031
12/10/2020,1146,493,439,716,771,53,1673,3858,2486,2211,359,428,14531,12604,281,10656,3977,42,4,292
13/10/2020,1163,474,543,1020,931,52,1677,3834,2384,2254,311,421,14847,12352,278,10570,4495,42,4,460
14/10/2020,1168,442,1284,5117,462,50,1673,3308,1413,1446,298,415,15682,8819,355,8255,8821,42,4,1569
15/10/2020,1174,460,1056,3322,353,51,1673,3513,1938,2147,383,409,15609,10879,300,9679,6799,42,4,1234
16/10/2020,1190,471,190,1488,475,53,1675,3647,2462,2529,303,418,14771,12618,283,10730,4170,42,4,456
17/10/2020,1190,461,153,425,579,50,1672,3663,1619,2105,238,423,12504,11348,169,9480,3097,42,4,165
18/10/2020,1188,445,891,2967,738,48,1666,3131,783,1025,146,403,12139,7543,565,7008,6423,43,4,1328
19/10/2020,1185,438,505,1360,842,54,1675,3983,1971,2316,404,404,14684,11978,254,10350,4788,43,4,716
20/10/2020,1174,417,1147,4091,769,52,1672,3686,1490,1326,336,397,15341,9334,311,8570,7986,43,4,1345
21/10/2020,1182,401,953,5205,596,50,1635,3352,1213,1146,333,400,15474,8719,357,7745,8720,43,4,1203
22/10/2020,1177,401,1424,5478,896,46,1603,3177,1145,1310,268,396,15503,7706,342,7630,9690,43,4,1903
23/10/2020,1186,402,1069,2235,441,48,1835,3808,2048,1963,381,340,14923,11178,311,9994,5762,43,4,1100
24/10/2020,1192,435,1256,4371,784,45,1983,2018,442,750,235,367,13015,6605,330,5561,8317,43,4,1209
25/10/2020,1188,423,1412,4819,818,45,1834,1800,309,636,184,299,12260,5212,539,4878,8890,44,4,1891
26/10/2020,1186,419,1108,2727,259,47,1992,3590,1173,1553,365,399,14926,10833,320,8706,6111,44,4,111
27/10/2020,1190,475,1389,5171,654,48,1998,3390,844,1235,289,388,15602,8388,344,7854,9217,44,4,1729
28/10/2020,1182,472,1320,5720,631,48,1971,3246,766,1104,290,398,15741,8070,387,7485,9663,44,4,1765
29/10/2020,1185,473,1177,5837,546,48,1965,3234,742,1221,279,365,15794,8234,345,7527,9546,44,4,1846
30/10/2020,1171,509,1059,5598,229,48,1787,3249,693,1080,278,439,15195,8309,320,7248,8892,44,4,1196
31/10/2020,1126,492,786,2595,751,46,1677,3108,379,935,208,430,12384,8252,205,6530,6003,44,4,443
01/11/2020,1119,471,1376,4897,299,44,1642,1133,338,660,183,419,12273,5702,462,4192,8388,45,4,504
02/11/2020,1093,450,1434,7560,501,43,1498,1957,643,887,353,417,15384,5888,433,5403,11435,45,4,1722
03/11/2020,1101,479,1286,3766,576,47,1623,3103,1363,1718,329,409,15392,9764,336,8216,7585,45,4,787
04/11/2020,1115,494,1153,2844,693,51,1659,3632,1886,2164,320,420,15611,10921,363,9761,6671,45,4,1251
05/11/2020,1119,483,1081,2455,946,52,1676,3830,1760,2233,253,402,15665,11184,352,9900,6390,45,4,1202
06/11/2020,1157,453,237,1474,814,52,1698,3756,2009,2238,361,401,15080,12556,229,10101,4548,45,4,223
07/11/2020,1207,422,183,1317,981,52,1701,3638,1009,1554,270,394,12810,10330,323,8297,4432,45,4,216
08/11/2020,1204,410,296,819,820,54,1702,3749,1066,1309,217,384,11895,9960,371,8211,3820,46,4,338
09/11/2020,1160,422,285,729,581,57,1705,3833,2702,2563,358,409,14839,13244,270,11211,3593,46,4,356
10/11/2020,1206,439,218,627,354,58,1708,3943,2968,2907,343,403,15342,14144,274,11928,3246,46,4,219
11/11/2020,1195,424,292,415,237,58,1702,4020,2652,2892,355,411,15421,14477,242,11677,2975,46,4,-416
12/11/2020,1172,404,1027,2598,421,57,1696,3810,1910,2101,243,387,15586,11540,273,9904,5922,46,4,758
13/11/2020,1178,395,771,2455,614,56,1697,3932,1814,2284,257,391,15138,11298,207,10118,5726,46,4,1293
14/11/2020,1177,380,786,2652,741,51,1677,3262,717,1388,163,378,12864,8686,107,7422,5950,46,4,1095
15/11/2020,1162,355,1447,6142,698,47,1567,1083,431,841,161,358,12522,4236,438,4280,10011,47,4,1900
16/11/2020,1157,380,1422,5741,438,52,1610,2622,970,1366,267,380,15490,7889,208,6948,9457,47,4,1506
17/11/2020,1156,388,1408,4813,395,52,1615,3483,1228,1759,245,386,15935,9318,252,8470,8457,47,4,1522
18/11/2020,1130,364,1494,4133,750,51,1621,3504,1018,1518,277,386,15650,9273,257,8047,8200,47,4,1183
19/11/2020,1163,353,1185,7007,268,53,1588,2737,1003,1137,241,360,16242,7781,330,6825,10270,47,4,1476
20/11/2020,1178,396,923,2620,548,58,1681,3642,1583,2365,333,388,15568,11477,222,9659,6057,47,4,880
21/11/2020,1161,361,1165,5878,532,59,1569,2065,803,1265,195,379,13937,6363,183,6081,9350,47,4,1917
22/11/2020,1163,312,1336,4884,479,57,1568,2468,949,1277,170,374,13104,6406,418,6636,8401,48,4,2197
23/11/2020,1165,362,1411,3410,471,57,1648,3743,2028,2664,296,297,15867,10574,230,10380,7173,48,4,2325
24/11/2020,1156,402,1323,2782,381,58,1589,3995,2425,2741,292,302,16296,11811,232,11052,6394,48,4,1782
25/11/2020,1167,403,867,2177,430,59,1628,3813,3042,3011,302,389,16177,12704,289,11883,5405,48,4,1744
26/11/2020,1171,409,432,1452,263,59,1702,3972,3120,3335,343,410,16143,13997,305,12541,4128,48,4,1148
27/11/2020,1182,391,200,409,359,58,1713,4140,3317,3266,310,405,15607,14639,278,12840,2909,48,4,653
28/11/2020,1179,343,573,1212,279,59,1714,3817,2012,2831,181,403,13764,11700,216,10777,3826,48,4,1406
29/11/2020,1127,330,238,881,436,59,1759,3317,1961,2639,196,399,12960,11405,398,10075,3268,49,4,1044
30/11/2020,1132,342,958,1968,496,60,1867,3686,3004,2965,309,423,16171,12749,334,11945,5265,49,4,1722
01/12/2020,1170,359,714,1246,94,57,1903,3735,3211,3039,389,351,16332,14278,273,12238,4030,49,4,616
02/12/2020,1176,401,379,635,193,57,1985,3980,3370,3231,386,354,16317,15111,335,12920,3227,49,4,396
03/12/2020,1167,380,1336,3581,141,57,1896,3632,2193,2925,280,378,17031,11973,339,11024,6943,49,4,1877
04/12/2020,1164,345,1350,4671,223,57,1861,3439,1634,2532,251,404,16544,10300,354,9871,8062,49,4,1713
05/12/2020,1175,319,597,1898,251,57,2027,3747,1877,2714,197,402,13865,11120,308,10767,4493,49,4,1678
06/12/2020,1170,351,495,1918,167,55,1989,3702,1599,2604,165,405,13088,10508,343,10298,4319,50,4,1804
07/12/2020,1166,372,1035,2724,182,55,1935,3827,2469,2877,277,405,16322,12381,259,11512,5811,50,4,1744
08/12/2020,1162,369,313,1232,345,56,2039,4058,3251,3054,246,412,16132,14242,299,12813,3723,50,4,697
09/12/2020,1170,388,426,712,88,56,2040,4044,3498,3291,355,432,16392,15166,290,13303,3195,50,4,510
10/12/2020,1178,408,360,458,88,58,2039,3978,3197,3257,416,432,16390,15484,329,12902,2966,50,4,-104
11/12/2020,1188,365,1316,2919,153,57,1975,3670,2129,2887,313,424,16435,12048,333,11084,6310,50,4,1484
12/12/2020,1182,359,712,1615,136,57,1991,3654,1683,2359,262,419,13982,11520,365,10106,4323,50,4,886
13/12/2020,1179,315,516,1154,128,56,2031,3662,1116,2127,187,421,12757,10959,298,9358,3536,51,4,567
14/12/2020,1175,320,1417,4057,333,56,1938,3552,1388,2025,189,412,15814,10007,371,9315,7547,51,4,1558
15/12/2020,1173,341,805,2535,155,56,1988,3750,2372,2510,351,400,16047,12552,305,11019,5415,51,4,1115
16/12/2020,1179,346,861,1880,333,54,2021,3710,2318,2452,348,405,15691,12618,338,10905,5001,51,4,833
17/12/2020,1144,353,1428,4246,262,54,1909,3369,1450,1920,262,405,15820,9884,370,9054,7750,51,4,1545
18/12/2020,1142,346,1474,3616,482,56,1958,3264,1030,1793,260,401,15198,9626,293,8446,7375,51,4,1128
19/12/2020,1132,331,1399,4527,426,57,1939,1967,858,1254,259,412,13403,7051,271,6430,8130,51,4,1517
20/12/2020,1140,310,1374,2832,229,56,1992,2425,681,1424,258,406,12433,7997,284,6928,6200,52,4,1071
21/12/2020,1142,291,1304,4477,265,55,1991,2351,698,1565,282,403,14271,8226,379,7007,7815,52,4,883
22/12/2020,1182,330,1052,6465,155,47,1854,1896,685,1331,237,383,14439,6767,466,6150,9468,52,4,1668
23/12/2020,1192,332,432,2600,119,52,2011,2721,999,1692,356,412,13272,10122,252,7835,5082,52,4,403
24/12/2020,1185,349,1347,4319,182,52,1960,1194,468,969,293,391,12092,6244,375,4983,7727,52,4,1138
25/12/2020,1182,370,741,1877,249,53,2026,1492,442,1130,339,382,11415,8548,365,5471,4810,52,4,-434
26/12/2020,1166,353,1149,4634,308,52,1967,928,474,891,176,370,11861,5770,249,4629,7838,52,4,1316
27/12/2020,1160,319,842,8560,243,43,1685,851,409,734,112,343,12867,3222,563,4021,11279,53,4,3166
28/12/2020,1181,344,311,2973,188,53,2018,2222,816,1523,362,405,12935,9462,168,6984,5412,53,4,279
29/12/2020,1175,351,246,3049,251,56,1908,2332,815,1691,278,409,12951,9406,315,7155,5405,53,4,278
30/12/2020,1178,332,881,3983,365,57,1968,2153,949,1608,312,412,13156,7928,309,7091,7107,53,4,1465
31/12/2020,1184,306,689,2576,401,56,1995,2432,1038,1573,300,416,12271,8606,413,7453,5512,53,4,1128
