datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable;price;priceNeighboringCountry;netExport
2022-08-15T14:00:00;1126;342;176;1161;6298;27;988;2701;1546;1307;41;266;15356;7721;803;6808;9171;392,77;354,34;112
2022-08-15T14:15:00;1126;346;174;1289;6193;27;988;2684;1546;1324;41;267;15191;7536;811;6809;9196;392,77;354,34;112
2022-08-15T14:30:00;1124;334;164;1353;6023;27;987;2699;1546;1367;36;270;14995;7455;834;6869;9061;392,77;354,34;112
2022-08-15T14:45:00;1125;331;161;1477;5929;27;987;2701;1546;1390;28;270;15314;7748;990;6894;9078;392,77;354,34;112
2022-08-15T15:00:00;1130;332;155;1583;5748;27;987;2705;1553;1434;20;269;15618;8133;1076;6948;8995;380,09;346,43;-53
2022-08-15T15:15:00;1128;334;157;1664;5553;27;988;2711;1552;1414;20;269;15395;8021;1124;6934;8883;380,09;346,43;-44
2022-08-15T15:30:00;1126;336;158;1687;5343;27;987;2716;1549;1455;27;268;15469;8282;1134;6975;8704;380,09;346,43;-45
2022-08-15T15:45:00;1128;341;155;1641;5151;27;986;2717;1555;1493;10;266;15076;8130;1011;7017;8453;380,09;346,43;-40
2022-08-15T16:00:00;1125;357;157;1647;4908;27;984;2720;1572;1588;95;268;15012;8300;1015;7132;8316;400,05;360,31;-82
2022-08-15T16:15:00;1126;358;169;1660;4577;27;985;2761;1573;1594;133;268;15030;8624;849;7181;8050;400,05;360,31;-72
2022-08-15T16:30:00;1125;348;180;1614;4198;27;986;2805;1578;1605;104;268;14971;8979;549;7242;7596;400,05;360,31;-67
2022-08-15T16:45:00;1119;342;178;1701;3856;27;985;2818;1574;1638;107;269;14664;8929;351;7284;7330;400,05;360,31;-63
2022-08-15T17:00:00;1123;332;177;1744;3521;27;984;2822;1577;1783;75;269;14891;9449;591;7435;6999;448,84;401,2;-740
2022-08-15T17:15:00;1124;352;191;1666;3179;27;984;2861;1562;1890;126;270;14923;9888;511;7567;6665;448,84;401,2;-740
2022-08-15T17:30:00;1122;363;200;1761;2800;27;986;2877;1601;1946;149;269;14779;10018;419;7679;6422;448,84;401,2;-740
2022-08-15T17:45:00;1123;358;202;1777;2424;27;985;2896;1663;1964;331;269;14754;10351;349;7777;6242;448,84;401,2;-739
2022-08-15T18:00:00;1125;330;266;1622;2088;27;983;2895;1708;2028;189;269;14835;10859;366;7883;5647;495;449,54;-1.381
2022-08-15T18:15:00;1123;344;323;1557;1739;27;984;2899;1726;2085;208;270;14601;10982;195;7964;5321;495;449,54;-1.355
2022-08-15T18:30:00;1125;384;328;1446;1405;27;984;2910;1745;2146;408;270;14490;11312;74;8055;5123;495;449,54;-1.348
2022-08-15T18:45:00;1125;364;317;1291;1106;27;984;2924;1748;2289;717;269;14502;11788;3;8214;4947;495;449,54;-1.346
2022-08-15T19:00:00;1125;334;338;1322;836;27;983;2919;1752;2461;534;271;14273;11777;17;8386;4516;520,01;471,71;-1.576
2022-08-15T19:15:00;1125;342;374;1301;606;27;984;2945;1763;2480;718;272;14165;11884;3;8444;4493;520,01;471,71;-1.564
2022-08-15T19:30:00;1127;352;381;1223;414;27;985;2958;1764;2491;935;273;14135;12117;3;8471;4459;520,01;471,71;-1.562
2022-08-15T19:45:00;1121;354;399;1143;259;27;986;2948;1772;2497;1131;273;14068;12266;3;8476;4434;520,01;471,71;-1.560
2022-08-15T20:00:00;1121;352;379;1094;135;27;985;2933;1786;2517;1157;276;13817;12209;3;8497;4265;555,72;496,36;-1.565
2022-08-15T20:15:00;1122;347;336;1160;50;27;986;2941;1797;2515;1092;276;13537;11991;3;8515;4134;555,72;496,36;-1.561
2022-08-15T20:30:00;1123;344;304;1150;9;27;986;2946;1802;2502;1068;278;13671;12208;3;8514;4025;555,72;496,36;-1.559
2022-08-15T20:45:00;1122;346;303;1092;1;27;987;2958;1800;2515;1094;279;13721;12325;3;8539;3985;555,72;496,36;-1.550
2022-08-15T21:00:00;1126;368;320;1000;0;27;988;2995;1800;2521;1072;278;13675;12355;2;8582;3913;536,69;497,47;-1.262
2022-08-15T21:15:00;1129;369;293;967;0;27;987;3020;1800;2514;935;278;13496;12236;2;8599;3720;536,69;497,47;-1.257
2022-08-15T21:30:00;1128;403;296;984;0;27;987;3013;1800;2513;926;276;13394;12114;6;8589;3764;536,69;497,47;-1.256
2022-08-15T21:45:00;1128;384;286;905;0;27;988;3009;1800;2504;638;274;13190;11999;11;8575;3368;536,69;497,47;-1.248
2022-08-15T22:00:00;1128;398;296;860;0;27;988;3017;1801;2514;937;276;12934;11779;3;8596;3646;507;473,86;-898
2022-08-15T22:15:00;1130;399;295;808;0;27;988;3019;1798;2510;670;275;12715;11613;19;8590;3329;507;473,86;-897
2022-08-15T22:30:00;1128;400;292;757;0;27;989;3015;1799;2510;504;279;12504;11456;24;8592;3108;507;473,86;-897
2022-08-15T22:45:00;1127;357;306;796;0;27;988;3011;1824;2499;323;275;12268;11167;26;8597;2936;507;473,86;-900
2022-08-15T23:00:00;1129;406;294;815;0;27;989;3022;1834;2451;614;281;12167;11059;23;8577;3285;475,42;438,95;-551
2022-08-15T23:15:00;1130;370;284;808;0;27;990;3019;1815;2353;402;283;11923;10831;20;8460;3021;475,42;438,95;-559
2022-08-15T23:30:00;1129;356;254;803;0;27;991;3016;1784;2315;227;284;11678;10621;28;8390;2796;475,42;438,95;-560
2022-08-15T23:45:00;1129;330;211;810;0;27;990;3014;1781;2296;156;283;11576;10555;147;8364;2663;475,42;438,95;-561
2022-08-16T00:00:00;1126;351;181;829;0;27;989;3018;1747;2291;324;287;11395;10385;13;8332;2838;465,26;374,92;-485
2022-08-16T00:15:00;1124;339;153;853;0;27;989;3008;1748;2319;208;290;11288;10283;83;8354;2704;465,26;374,92;-485
2022-08-16T00:30:00;1124;341;110;902;0;27;989;3008;1759;2329;129;291;11254;10242;141;8376;2633;465,26;374,92;-484
2022-08-16T00:45:00;1123;340;84;940;0;27;989;2989;1783;2316;51;291;11189;10166;224;8368;2565;465,26;374,92;-485
2022-08-16T01:00:00;1123;366;79;943;0;27;989;2987;1802;2335;128;289;11082;10060;184;8402;2666;430,65;353,43;-203
2022-08-16T01:15:00;1122;360;80;968;0;27;988;2977;1819;2321;102;290;10937;9888;177;8395;2659;430,65;353,43;-204
2022-08-16T01:30:00;1122;350;64;968;0;27;989;2975;1834;2323;49;282;10897;9865;251;8403;2580;430,65;353,43;-204
2022-08-16T01:45:00;1119;348;61;996;0;27;989;2974;1837;2313;38;291;10884;9827;420;8404;2589;430,65;353,43;-204
2022-08-16T02:00:00;1118;360;88;1019;0;27;989;2976;1815;2314;39;292;10819;9712;420;8386;2651;430,94;348,13;-267
2022-08-16T02:15:00;1120;356;125;1010;0;27;987;2976;1789;2318;33;291;10788;9653;472;8361;2671;430,94;348,13;-267
2022-08-16T02:30:00;1121;366;122;1022;0;27;988;2974;1782;2312;66;292;10766;9623;578;8348;2724;430,94;348,13;-267
2022-08-16T02:45:00;1121;364;103;1068;0;27;990;2970;1783;2312;42;292;10768;9597;620;8347;2725;430,94;348,13;-267
2022-08-16T03:00:00;1124;361;108;1088;0;27;991;2982;1783;2333;19;292;10704;9508;771;8381;2727;416,42;337,19;-380
2022-08-16T03:15:00;1125;357;99;1129;0;27;992;2979;1785;2370;11;291;10689;9461;828;8417;2748;416,42;337,19;-380
2022-08-16T03:30:00;1124;351;101;1125;0;27;992;2973;1785;2378;11;291;10704;9478;917;8419;2739;416,42;337,19;-380
2022-08-16T03:45:00;1122;344;103;1109;0;27;991;2973;1780;2368;10;291;10727;9515;921;8403;2715;416,42;337,19;-380
2022-08-16T04:00:00;1124;348;110;1100;0;27;992;2981;1781;2372;7;291;10830;9620;998;8417;2716;422,59;339,72;-584
2022-08-16T04:15:00;1123;350;113;1082;0;27;991;2985;1784;2351;9;291;10928;9733;986;8402;2704;422,59;339,72;-584
2022-08-16T04:30:00;1122;350;92;1081;0;27;990;2986;1781;2369;12;291;10977;9805;855;8417;2684;422,59;339,72;-584
2022-08-16T04:45:00;1117;354;76;1093;0;27;990;2976;1772;2381;7;290;11078;9909;698;8409;2674;422,59;339,72;-584
2022-08-16T05:00:00;1117;357;99;1063;0;27;989;2980;1776;2383;42;287;11355;10194;763;8415;2705;440,99;359,93;-949
2022-08-16T05:15:00;1117;358;101;1073;0;27;990;2978;1776;2395;28;288;11504;10331;553;8427;2704;440,99;359,93;-949
2022-08-16T05:30:00;1122;363;79;1061;1;27;990;2983;1780;2423;52;288;11815;10675;174;8464;2705;440,99;359,93;-947
2022-08-16T05:45:00;1124;368;66;1030;3;27;990;2982;1806;2509;87;287;12024;10925;80;8574;2705;440,99;359,93;-949
2022-08-16T06:00:00;1125;347;76;1000;18;27;990;2993;1831;2699;29;289;12646;11552;214;8802;2622;502,52;423,31;-1.605
2022-08-16T06:15:00;1123;377;79;1053;57;27;991;3009;1857;2750;69;288;12984;11796;93;8895;2785;502,52;423,31;-1.596
2022-08-16T06:30:00;1123;392;80;1052;151;27;992;3016;1905;2765;89;284;13236;11953;17;8962;2914;502,52;423,31;-1.598
2022-08-16T06:45:00;1116;386;95;999;322;27;993;2999;1947;2783;161;284;13413;11998;15;9006;3106;502,52;423,31;-1.593
2022-08-16T07:00:00;1118;387;100;932;559;27;993;2982;1952;2786;355;287;13840;12250;20;9000;3478;517,99;473,5;-1.557
2022-08-16T07:15:00;1119;396;106;898;861;27;994;2990;1955;2789;341;284;14061;12197;33;9012;3748;517,99;473,5;-1.551
2022-08-16T07:30:00;1118;390;106;861;1219;27;995;2992;1956;2779;332;287;14319;12134;25;9009;4053;517,99;473,5;-1.545
2022-08-16T07:45:00;1121;374;94;800;1633;27;995;2989;1956;2776;241;287;14462;11936;23;9003;4290;517,99;473,5;-1.544
2022-08-16T08:00:00;1121;427;78;721;2085;27;995;2980;1966;2774;636;288;14792;11908;7;9003;5095;514,9;480,6;-859
2022-08-16T08:15:00;1122;401;87;609;2582;27;995;2975;1965;2774;389;288;14957;11680;11;8997;5217;514,9;480,6;-857
2022-08-16T08:30:00;1120;370;109;510;3118;27;994;2978;1942;2775;204;287;15084;11347;13;8976;5458;514,9;480,6;-850
2022-08-16T08:45:00;1119;360;116;432;3652;27;994;2977;1921;2775;93;286;15262;11063;38;8953;5799;514,9;480,6;-849
2022-08-16T09:00:00;1120;397;123;342;4175;27;994;2975;1892;2765;648;284;15341;10700;4;8910;6832;488,44;456,59;499
2022-08-16T09:15:00;1121;375;137;306;4714;27;993;2977;1839;2763;406;285;15453;10297;10;8857;7086;488,44;456,59;489
2022-08-16T09:30:00;1119;366;132;287;5241;27;992;2971;1763;2759;131;286;15579;9920;18;8771;7303;488,44;456,59;484
2022-08-16T09:45:00;1120;361;145;280;5739;27;992;2956;1724;2713;38;286;15707;9542;185;8671;7710;488,44;456,59;477
2022-08-16T10:00:00;1120;381;148;259;6193;27;991;2940;1693;2522;127;286;15821;9221;126;8432;8255;450;422,27;874
2022-08-16T10:15:00;1121;370;153;276;6580;27;990;2927;1689;2237;83;285;15894;8886;271;8128;8610;450;422,27;875
2022-08-16T10:30:00;1120;390;169;293;6892;27;990;2935;1688;2117;42;285;16026;8673;547;8015;8933;450;422,27;866
2022-08-16T10:45:00;1120;381;182;315;7197;27;990;2930;1688;2034;45;284;16200;8505;717;7926;9267;450;422,27;856
2022-08-16T11:00:00;1119;393;163;377;7435;27;989;2923;1693;1988;10;283;16071;8096;532;7876;9524;424,95;403,41;1.293
2022-08-16T11:15:00;1118;375;154;448;7640;27;989;2923;1690;1970;4;283;16082;7840;618;7855;9766;424,95;403,41;1.286
2022-08-16T11:30:00;1117;367;158;503;7823;27;988;2925;1687;1912;1;281;16201;7718;729;7793;9996;424,95;403,41;1.281
2022-08-16T11:45:00;1120;364;164;589;7989;27;988;2924;1654;1821;4;282;16315;7573;891;7669;10257;424,95;403,41;1.276
2022-08-16T12:00:00;1123;376;177;620;8059;27;986;2930;1651;1802;9;280;16537;7681;907;7649;10391;417,08;387,37;1.555
2022-08-16T12:15:00;1121;374;181;639;8082;27;985;2936;1621;1800;1;281;16527;7626;978;7623;10425;417,08;387,37;1.557
2022-08-16T12:30:00;1117;384;165;672;8148;27;984;2928;1615;1810;0;280;16544;7560;1021;7617;10513;417,08;387,37;1.556
2022-08-16T12:45:00;1117;360;145;714;8157;27;984;2929;1583;1849;18;280;16493;7478;1087;7625;10538;417,08;387,37;1.554
2022-08-16T13:00:00;1119;359;142;721;8067;27;983;2930;1600;1953;23;279;16642;7713;894;7745;10458;410,06;387,91;1.813
2022-08-16T13:15:00;1119;389;157;730;7930;27;984;2931;1601;1967;11;279;16531;7713;931;7762;10363;410,06;387,91;1.814
2022-08-16T13:30:00;1125;362;188;748;7886;27;983;2927;1601;1960;18;277;16467;7645;905;7748;10354;410,06;387,91;1.814
2022-08-16T13:45:00;1122;361;210;750;7761;27;983;2923;1604;1959;3;276;16330;7610;923;7745;10234;410,06;387,91;1.812
2022-08-16T14:00:00;1118;360;220;754;7584;27;982;2925;1612;1964;3;275;16307;7748;821;7758;10066;410,09;400,84;1.741
2022-08-16T14:15:00;1120;369;239;772;7440;27;982;2936;1558;1963;3;278;16250;7800;758;7717;9970;410,09;400,84;1.741
2022-08-16T14:30:00;1121;378;246;757;7210;27;983;2922;1603;1971;10;279;16103;7891;670;7758;9749;410,09;400,84;1.741
2022-08-16T14:45:00;1120;388;245;774;7055;27;982;2921;1600;1977;36;278;16042;7969;641;7758;9645;410,09;400,84;1.741
2022-08-16T15:00:00;1122;359;239;784;6881;27;983;2928;1600;2010;33;277;15902;7998;761;7798;9445;418,06;408,34;1.352
2022-08-16T15:15:00;1120;370;249;765;6657;27;983;2941;1601;1981;20;278;15825;8153;634;7784;9208;418,06;408,34;1.352
2022-08-16T15:30:00;1119;384;250;758;6341;27;983;2942;1601;2053;24;278;15575;8227;508;7857;8903;418,06;408,34;1.351
2022-08-16T15:45:00;1119;367;256;745;6114;27;982;2939;1641;2059;80;278;15431;8316;357;7899;8708;418,06;408,34;1.352
2022-08-16T16:00:00;1122;362;293;735;5813;27;980;2966;1708;2089;23;276;15225;8384;386;8019;8375;442,53;429,52;1.038
2022-08-16T16:15:00;1120;375;312;708;5487;27;982;2985;1745;2137;51;275;15316;8810;211;8124;8080;442,53;429,52;1.043
2022-08-16T16:30:00;1120;376;318;697;5128;27;982;2989;1757;2162;105;275;15165;9023;31;8165;7771;442,53;429,52;1.043
2022-08-16T16:45:00;1117;417;298;696;4747;27;983;2990;1765;2248;237;276;15067;9326;16;8262;7539;442,53;429,52;1.043
2022-08-16T17:00:00;1115;386;272;659;4414;27;981;2975;1794;2441;90;273;15156;9811;305;8464;6963;506,91;484,32;-194
2022-08-16T17:15:00;1115;397;252;574;3980;27;982;2983;1816;2673;114;276;15067;10262;190;8730;6459;506,91;484,32;-187
2022-08-16T17:30:00;1117;402;239;580;3581;27;982;2995;1853;2738;269;274;14970;10570;5;8842;6215;506,91;484,32;-185
2022-08-16T17:45:00;1118;407;228;530;3180;27;982;2981;1875;2838;649;274;15004;11067;4;8950;6139;506,91;484,32;-189
2022-08-16T18:00:00;1118;374;225;467;2697;27;980;2976;1870;2853;475;271;14867;11478;27;8950;5383;600,05;552,47;-1.074
2022-08-16T18:15:00;1118;389;209;422;2238;27;982;2983;1871;2870;742;273;14688;11819;6;8979;5145;600,05;552,47;-1.059
2022-08-16T18:30:00;1120;437;182;380;1793;27;982;2968;1904;2909;1234;286;14742;12388;2;9049;5173;600,05;552,47;-1.059
2022-08-16T18:45:00;1120;442;162;345;1372;27;982;2965;1936;2935;1504;290;14639;12760;1;9108;4972;600,05;552,47;-1.059
2022-08-16T19:00:00;1121;396;157;313;1010;27;980;2940;1940;3045;1485;291;14544;13064;1;9196;4509;664,89;626,12;-1.730
2022-08-16T19:15:00;1122;390;149;281;709;27;981;2913;1942;3068;1570;294;14396;13258;1;9198;4248;664,89;626,12;-1.731
2022-08-16T19:30:00;1124;414;144;263;479;27;981;2902;1940;3068;1710;295;14304;13418;1;9186;4161;664,89;626,12;-1.730
2022-08-16T19:45:00;1127;429;136;241;285;27;981;2920;1942;3075;1742;295;14185;13523;1;9213;3987;664,89;626,12;-1.731
2022-08-16T20:00:00;1126;423;113;220;134;27;982;2917;1932;3084;1508;294;14150;13683;1;9209;3551;662,05;625,71;-2.126
2022-08-16T20:15:00;1126;429;101;216;39;27;983;2929;1933;3087;1517;295;14006;13650;1;9227;3455;662,05;625,71;-2.122
2022-08-16T20:30:00;1127;406;77;227;5;27;983;2930;1933;3089;1469;295;13911;13602;1;9230;3338;662,05;625,71;-2.117
2022-08-16T20:45:00;1124;443;56;188;1;27;983;2922;1931;3092;1485;294;13930;13686;1;9222;3324;662,05;625,71;-2.117
2022-08-16T21:00:00;1127;484;44;166;0;27;984;2935;1927;3097;1786;294;13847;13637;1;9237;3634;648,38;602,47;-1.751
2022-08-16T21:15:00;1129;463;37;172;0;27;985;2925;1928;3094;1662;293;13739;13530;1;9225;3490;648,38;602,47;-1.751
2022-08-16T21:30:00;1131;456;33;185;0;27;984;2919;1927;3093;1504;293;13580;13363;1;9216;3336;648,38;602,47;-1.751
2022-08-16T21:45:00;1132;436;27;189;0;27;984;2926;1924;3089;1169;296;13309;13093;2;9219;2980;648,38;602,47;-1.755
2022-08-16T22:00:00;1131;475;28;203;0;27;986;2934;1922;3103;1058;296;13111;12881;2;9241;2922;580;530,99;-1.413
2022-08-16T22:15:00;1131;458;28;221;0;27;985;2915;1897;3036;848;283;12879;12630;27;9116;2713;580;530,99;-1.409
2022-08-16T22:30:00;1131;447;30;220;0;27;985;2927;1870;2942;765;283;12694;12444;47;9007;2620;580;530,99;-1.405
2022-08-16T22:45:00;1132;408;19;236;0;27;986;2891;1868;2881;535;283;12395;12140;18;8909;2357;580;530,99;-1.411
2022-08-16T23:00:00;1131;458;11;248;0;27;987;2859;1860;2904;673;284;12190;11932;18;8894;2548;513,28;483,8;-1.269
2022-08-16T23:15:00;1129;426;8;262;0;27;987;2823;1861;2908;390;282;12086;11816;34;8861;2242;513,28;483,8;-1.272
2022-08-16T23:30:00;1129;378;15;271;0;27;988;2806;1861;2907;194;278;11927;11641;19;8840;2014;513,28;483,8;-1.273
2022-08-16T23:45:00;1128;367;13;287;0;27;987;2791;1851;2890;23;282;11722;11422;56;8801;1845;513,28;483,8;-1.283
2022-08-17T00:00:00;1127;399;12;304;0;27;989;2789;1851;2836;242;275;11648;11332;52;8740;2111;523,94;494,86;-1.170
2022-08-17T00:15:00;1128;383;12;325;0;27;989;2762;1842;2839;86;276;11490;11153;80;8708;1961;523,94;494,86;-1.170
2022-08-17T00:30:00;1130;366;10;353;0;27;988;2704;1832;2847;19;275;11436;11073;81;8646;1905;523,94;494,86;-1.171
2022-08-17T00:45:00;1128;355;12;364;0;27;988;2690;1815;2862;8;274;11340;10965;174;8629;1894;523,94;494,86;-1.171
2022-08-17T01:00:00;1129;378;13;368;0;27;990;2671;1807;2867;74;275;11344;10963;242;8610;1989;483,88;461,41;-1.140
2022-08-17T01:15:00;1130;388;16;364;0;27;990;2672;1798;2799;74;274;11357;10977;262;8533;1999;483,88;461,41;-1.143
2022-08-17T01:30:00;1128;381;18;373;0;27;990;2672;1785;2794;39;275;11325;10935;315;8516;1966;483,88;461,41;-1.143
2022-08-17T01:45:00;1126;357;16;378;0;27;990;2690;1780;2799;3;273;11238;10844;547;8532;1907;483,88;461,41;-1.143
2022-08-17T02:00:00;1127;385;13;364;0;27;992;2735;1756;2867;32;277;11214;10837;874;8627;1948;472,13;452,27;-1.430
2022-08-17T02:15:00;1130;393;12;357;0;27;992;2736;1725;2866;29;277;11234;10866;966;8596;1948;472,13;452,27;-1.430
2022-08-17T02:30:00;1131;388;12;347;0;27;992;2747;1722;2870;24;277;11214;10856;983;8608;1929;472,13;452,27;-1.430
2022-08-17T02:45:00;1131;387;10;350;0;27;992;2728;1724;2872;31;277;11263;10904;975;8593;1936;472,13;452,27;-1.430
2022-08-17T03:00:00;1133;378;9;343;0;27;992;2729;1726;2870;24;275;11195;10843;1075;8592;1914;459,22;433,54;-1.557
2022-08-17T03:15:00;1127;361;11;343;0;27;992;2727;1724;2869;7;274;11164;10810;1090;8586;1876;459,22;433,54;-1.557
2022-08-17T03:30:00;1113;364;11;362;0;27;992;2730;1724;2868;10;277;11132;10759;1073;8591;1887;459,22;433,54;-1.557
2022-08-17T03:45:00;1108;359;10;382;0;27;992;2721;1722;2867;6;278;10982;10590;1067;8580;1892;459,22;433,54;-1.557
2022-08-17T04:00:00;1108;359;8;378;0;27;992;2725;1714;2885;4;276;11112;10726;910;8592;1884;463,42;430,54;-1.544
2022-08-17T04:15:00;1107;368;6;397;0;27;992;2721;1719;2885;6;276;11123;10720;821;8593;1911;463,42;430,54;-1.544
2022-08-17T04:30:00;1108;374;5;421;0;27;993;2728;1724;2884;10;278;11206;10781;729;8607;1945;463,42;430,54;-1.544
2022-08-17T04:45:00;1106;377;4;429;0;27;993;2722;1724;2885;14;278;11358;10925;684;8602;1957;463,42;430,54;-1.544
2022-08-17T05:00:00;1106;380;6;431;0;27;994;2747;1727;2887;19;277;11625;11189;701;8632;1969;489,64;453,93;-1.768
2022-08-17T05:15:00;1107;382;8;454;0;27;993;2747;1732;2887;17;278;11779;11318;510;8637;1995;489,64;453,93;-1.768
2022-08-17T05:30:00;1105;392;8;464;1;27;994;2753;1763;2899;35;278;12035;11563;257;8687;2032;489,64;453,93;-1.768
2022-08-17T05:45:00;1104;389;5;447;2;27;995;2750;1825;2903;115;278;12303;11849;106;8751;2089;489,64;453,93;-1.758
2022-08-17T06:00:00;1104;373;5;433;16;27;995;2766;1864;2941;83;278;12903;12449;336;8844;2041;547,74;511,62;-2.491
2022-08-17T06:15:00;1104;368;6;485;59;27;996;2766;1870;2971;75;277;13223;12673;97;8880;2124;547,74;511,62;-2.491
2022-08-17T06:30:00;1105;387;10;507;159;27;996;2762;1893;2977;130;278;13447;12771;53;8906;2325;547,74;511,62;-2.491
2022-08-17T06:45:00;1104;382;11;490;338;27;996;2763;1901;2983;151;278;13707;12868;13;8921;2503;547,74;511,62;-2.483
2022-08-17T07:00:00;1105;401;10;466;577;27;995;2775;1905;2978;132;278;13967;12914;16;8931;2718;597,04;566,66;-2.590
2022-08-17T07:15:00;1105;402;7;453;860;27;996;2795;1926;2978;96;276;14227;12907;11;8971;2950;597,04;566,66;-2.586
2022-08-17T07:30:00;1107;399;8;430;1184;27;997;2807;1941;2977;45;276;14504;12882;14;8998;3200;597,04;566,66;-2.584
2022-08-17T07:45:00;1107;383;17;404;1550;27;998;2803;1972;2980;44;275;14735;12764;54;9028;3532;597,04;566,66;-2.575
2022-08-17T08:00:00;1110;422;24;372;1954;27;998;2808;1988;2985;441;276;14892;12542;5;9055;4350;616,33;582,67;-1.666
2022-08-17T08:15:00;1110;401;30;345;2366;27;997;2819;1995;2987;187;277;15088;12348;3;9075;4466;616,33;582,67;-1.666
2022-08-17T08:30:00;1111;392;31;312;2809;27;996;2820;1989;2980;91;276;15336;12184;25;9061;4773;616,33;582,67;-1.668
2022-08-17T08:45:00;1112;384;35;281;3250;27;996;2826;1986;2985;77;276;15539;11973;92;9069;5166;616,33;582,67;-1.669
2022-08-17T09:00:00;1111;426;46;238;3667;27;995;2836;1987;2984;621;274;15371;11421;2;9076;6136;575,1;544,43;-310
2022-08-17T09:15:00;1112;421;49;219;4041;27;994;2836;1994;2982;379;274;15642;11333;3;9080;6248;575,1;544,43;-309
2022-08-17T09:30:00;1112;400;54;202;4416;27;993;2840;1989;2989;140;274;15787;11115;10;9085;6351;575,1;544,43;-312
2022-08-17T09:45:00;1113;395;51;180;4767;27;992;2836;1982;3012;137;274;15979;10982;10;9096;6670;575,1;544,43;-319
2022-08-17T10:00:00;1113;419;44;171;5075;27;991;2835;1969;3017;438;274;16096;10806;5;9086;7287;549,97;518,16;302
2022-08-17T10:15:00;1112;402;45;169;5387;27;990;2831;1964;3006;270;273;16250;10650;5;9064;7412;549,97;518,16;301
2022-08-17T10:30:00;1114;391;44;183;5628;27;989;2834;1964;2977;135;272;16277;10423;6;9036;7522;549,97;518,16;295
2022-08-17T10:45:00;1120;385;40;204;5835;27;988;2828;1946;2962;161;272;16366;10287;57;8996;7772;549,97;518,16;293
2022-08-17T11:00:00;1120;417;36;230;6056;27;987;2827;1960;2909;340;271;16418;10096;5;8954;8226;526,89;496;786
2022-08-17T11:15:00;1120;434;38;266;6219;27;986;2821;1930;2936;296;266;16436;9913;4;8939;8400;526,89;496;786
2022-08-17T11:30:00;1121;422;44;307;6280;27;986;2827;1901;2931;265;260;16238;9608;5;8905;8466;526,89;496;786
2022-08-17T11:45:00;1120;431;47;329;6328;27;986;2833;1881;2939;302;174;16244;9540;24;8813;8584;526,89;496;780
2022-08-17T12:00:00;1118;419;53;341;6375;27;986;2833;1852;2903;291;174;16252;9483;47;8748;8624;509,09;481,5;825
2022-08-17T12:15:00;1115;426;51;372;6304;27;985;2798;1856;2936;286;174;16182;9455;182;8749;8581;509,09;481,5;825
2022-08-17T12:30:00;1110;422;54;398;6238;27;985;2775;1835;2951;361;174;16228;9539;162;8720;8610;509,09;481,5;826
2022-08-17T12:45:00;1111;418;43;415;6212;27;982;2749;1831;2953;439;175;16312;9643;153;8690;8665;509,09;481,5;825
2022-08-17T13:00:00;1115;401;42;423;6165;27;982;2738;1862;2911;473;175;16133;9503;118;8668;8646;500;479,4;799
2022-08-17T13:15:00;1116;355;67;442;6085;27;982;2736;1873;2909;407;174;15955;9361;72;8674;8499;500;479,4;799
2022-08-17T13:30:00;1116;344;94;489;6026;27;982;2740;1870;2942;357;174;15762;9154;291;8708;8453;500;479,4;802
2022-08-17T13:45:00;1117;340;124;516;5914;27;981;2730;1870;2941;314;174;15695;9141;284;8696;8352;500;479,4;799
2022-08-17T14:00:00;1118;364;122;572;5894;27;982;2739;1865;2925;41;174;15393;8805;366;8685;8138;493,09;471,6;258
2022-08-17T14:15:00;1124;391;100;607;5821;27;982;2715;1855;2913;22;174;15368;8840;488;8639;8092;493,09;471,6;255
2022-08-17T14:30:00;1127;369;123;638;5807;27;982;2713;1836;2925;14;175;15299;8731;718;8631;8105;493,09;471,6;252
2022-08-17T14:45:00;1129;373;151;684;5712;27;981;2708;1838;2934;25;174;15328;8782;631;8635;8101;493,09;471,6;247
2022-08-17T15:00:00;1130;369;183;725;5526;27;982;2707;1839;2911;12;175;15315;8883;648;8614;7972;509,47;486,45;-36
2022-08-17T15:15:00;1129;371;220;734;5406;27;981;2712;1839;2885;15;175;15363;9004;604;8592;7902;509,47;486,45;-42
2022-08-17T15:30:00;1129;368;267;749;5254;27;981;2709;1863;2844;12;175;15389;9120;578;8572;7806;509,47;486,45;-48
2022-08-17T15:45:00;1129;378;331;735;5058;27;981;2707;1894;2735;11;175;15284;9161;515;8492;7669;509,47;486,45;-53
2022-08-17T16:00:00;1132;360;375;753;4844;27;983;2717;1859;2746;7;258;15149;9177;532;8563;7498;541,6;521,19;-204
2022-08-17T16:15:00;1133;385;380;759;4563;27;984;2710;1854;2906;10;175;15170;9468;504;8629;7257;541,6;521,19;-209
2022-08-17T16:30:00;1133;392;380;799;4255;27;984;2735;1856;2933;0;175;15142;9707;444;8683;6986;541,6;521,19;-220
2022-08-17T16:45:00;1127;391;421;824;3945;27;984;2731;1855;2903;5;175;15036;9846;223;8648;6740;541,6;521,19;-216
2022-08-17T17:00:00;1129;376;454;860;3619;27;984;2736;1859;2978;3;174;14899;9967;408;8731;6468;593,3;575,81;-847
