Date, Biomass , Hydro , Wind Offshore , Wind Onshore , Solar , Other renewable , Nuclear , Brown coal , Hard coal , Fossil Gas , Hydro pumped storage , Other Conventional , Total grid load , Residual load , Reverse hydro pumped , Sum conventional , Sum renewable ,CW,Season
10/07/2017," 1,096.97 ", 496.30 , 30.65 , 857.96 ," 1,323.06 ", 41.97 ," 1,600.43 "," 3,643.30 "," 2,352.74 "," 1,190.39 ", 431.06 ," 1,550.84 "," 14,573.33 "," 12,362.04 ", 154.97 ," 10,337.70 "," 4,277.97 ",28,3
11/07/2017," 1,097.49 ", 521.73 , 299.76 ," 1,506.24 "," 1,589.56 ", 40.68 ," 1,600.02 "," 3,635.80 "," 1,859.97 "," 1,056.99 ", 179.32 ," 1,710.20 "," 14,767.81 "," 11,372.53 ", 207.27 ," 9,862.98 "," 5,234.78 ",28,3
12/07/2017," 1,101.23 ", 521.73 , 615.66 ," 2,703.34 ", 944.42 , 40.78 ," 1,609.05 "," 3,583.77 "," 1,394.13 ", 873.53 , 240.58 ," 1,656.42 "," 14,909.85 "," 10,646.77 ", 229.53 ," 9,116.90 "," 6,167.74 ",28,3
13/07/2017," 1,105.03 ", 510.71 , 356.08 ," 1,945.65 "," 2,087.68 ", 41.59 ," 1,618.17 "," 3,730.88 "," 1,342.61 ", 824.34 , 259.05 ," 1,403.72 "," 14,560.93 "," 10,171.89 ", 162.86 ," 8,919.72 "," 6,305.79 ",28,3
14/07/2017," 1,108.93 ", 507.07 , 183.64 , 606.92 ," 1,557.16 ", 39.69 ," 1,607.27 "," 3,698.39 "," 1,613.63 ", 904.40 , 190.96 ," 1,652.49 "," 14,346.32 "," 11,998.93 ", 169.31 ," 9,476.17 "," 4,194.35 ",28,3
15/07/2017," 1,105.61 ", 514.65 , 140.28 , 741.35 ," 1,611.93 ", 39.77 ," 1,614.53 "," 3,400.78 "," 1,220.00 ", 651.10 , 126.50 ," 1,349.00 "," 12,085.22 "," 9,592.00 ", 196.33 ," 8,235.42 "," 4,280.09 ",28,3
16/07/2017," 1,109.24 ", 489.82 , 461.54 ," 1,182.53 "," 1,588.44 ", 39.51 ," 1,611.71 "," 3,446.90 ", 912.24 , 457.17 , 169.17 ," 1,053.27 "," 11,105.93 "," 7,873.57 ", 226.06 ," 7,481.28 "," 5,040.25 ",29,3
17/07/2017," 1,105.82 ", 479.66 , 290.94 , 738.28 ," 1,849.56 ", 39.09 ," 1,609.63 "," 3,505.55 "," 2,143.50 ", 942.29 , 216.90 ," 1,455.18 "," 14,203.11 "," 11,324.68 ", 140.70 ," 9,656.15 "," 4,720.25 ",29,3
18/07/2017," 1,103.20 ", 478.33 , 71.72 , 603.56 ," 2,253.39 ", 39.10 ," 1,600.89 "," 3,460.47 "," 2,336.49 "," 1,038.14 ", 251.10 ," 1,489.09 "," 14,587.45 "," 11,659.16 ", 195.05 ," 9,925.07 "," 4,800.41 ",29,3
19/07/2017," 1,097.35 ", 488.40 , 618.14 ," 1,769.78 "," 2,210.91 ", 38.55 ," 1,590.36 "," 3,422.16 "," 1,774.27 ", 933.70 , 226.19 ," 1,385.95 "," 14,832.20 "," 10,233.74 ", 195.27 ," 9,106.44 "," 6,449.31 ",29,3
20/07/2017," 1,094.32 ", 486.19 , 337.48 ," 1,400.29 "," 1,395.46 ", 39.04 ," 1,591.51 "," 3,262.90 "," 1,898.24 "," 1,040.39 ", 222.80 ," 1,568.08 "," 14,648.61 "," 11,515.74 ", 223.21 ," 9,361.11 "," 4,975.58 ",29,3
21/07/2017," 1,104.22 ", 503.25 , 232.51 , 859.86 ," 2,127.82 ", 39.32 ," 1,598.92 "," 3,402.61 "," 1,739.24 ", 876.34 , 179.44 ," 1,489.24 "," 14,294.56 "," 11,074.64 ", 157.63 ," 9,106.35 "," 5,046.43 ",29,3
22/07/2017," 1,102.58 ", 490.17 , 527.58 ," 1,264.14 "," 1,679.68 ", 39.18 ," 1,594.79 "," 3,507.00 "," 1,033.06 ", 529.51 , 144.98 ," 1,036.94 "," 12,297.84 "," 8,826.76 ", 160.22 ," 7,701.30 "," 5,248.30 ",29,3
23/07/2017," 1,102.43 ", 492.39 , 284.74 ," 1,994.98 "," 1,472.32 ", 39.23 ," 1,522.48 "," 3,216.70 ", 678.92 , 386.33 , 119.16 , 856.63 ," 11,001.26 "," 7,249.51 ", 316.03 ," 6,661.05 "," 5,505.24 ",30,3
24/07/2017," 1,106.81 ", 509.13 , 69.95 , 730.59 , 996.92 , 39.97 ," 1,613.28 "," 3,607.39 "," 2,285.08 ", 975.53 , 266.41 ," 1,423.56 "," 14,031.88 "," 12,234.73 ", 148.64 ," 9,904.67 "," 3,719.77 ",30,3
25/07/2017," 1,105.79 ", 535.83 , 422.91 ," 2,479.94 ", 750.53 , 41.38 ," 1,623.89 "," 3,547.31 "," 1,819.45 ", 688.58 , 143.42 ," 1,530.91 "," 14,576.31 "," 10,923.40 ", 208.07 ," 9,209.92 "," 5,479.79 ",30,3
26/07/2017," 1,099.31 ", 553.35 , 92.33 ," 2,607.95 ", 865.00 , 41.23 ," 1,616.38 "," 3,617.03 "," 1,783.07 ", 713.50 , 278.31 ," 1,467.20 "," 14,497.81 "," 10,932.91 ", 137.64 ," 9,197.02 "," 5,537.49 ",30,3
27/07/2017," 1,105.44 ", 512.59 , 425.97 ," 1,482.81 "," 1,091.15 ", 40.64 ," 1,872.30 "," 3,807.17 "," 1,607.41 ", 667.57 , 209.88 ," 1,417.44 "," 14,473.53 "," 11,473.91 ", 212.46 ," 9,371.77 "," 4,868.47 ",30,3
28/07/2017," 1,105.53 ", 544.89 , 522.35 ," 2,385.54 "," 1,667.76 ", 39.98 ," 1,948.85 "," 3,591.30 ", 845.96 , 432.17 , 233.14 , 989.83 ," 14,021.46 "," 9,446.07 ", 198.25 ," 7,808.04 "," 6,499.19 ",30,3
29/07/2017," 1,108.56 ", 547.14 , 606.18 ," 2,518.35 "," 1,754.14 ", 39.57 ," 1,890.46 "," 3,023.92 ", 409.01 , 290.97 , 296.88 , 850.02 ," 12,062.42 "," 7,184.11 ", 225.91 ," 6,464.26 "," 6,870.81 ",30,3
30/07/2017," 1,097.34 ", 527.60 , 415.80 ," 3,062.64 "," 1,908.65 ", 39.18 ," 1,804.84 "," 2,350.52 ", 423.15 , 274.47 , 195.17 , 832.57 ," 11,168.25 "," 5,781.63 ", 299.58 ," 5,685.44 "," 7,246.38 ",31,3
31/07/2017," 1,099.08 ", 557.25 , 339.39 , 999.97 ," 1,909.52 ", 41.50 ," 2,246.01 "," 3,445.23 "," 1,223.45 ", 550.96 , 340.25 ," 1,123.42 "," 13,969.35 "," 10,720.72 ", 139.08 ," 8,589.00 "," 5,286.96 ",31,3
01/08/2017," 1,082.14 ", 547.53 , 93.00 , 968.66 ," 1,665.59 ", 43.77 ," 2,242.41 "," 3,588.22 "," 1,709.19 ", 678.23 , 223.31 ," 1,366.67 "," 14,360.82 "," 11,633.94 ", 188.55 ," 9,584.54 "," 4,624.00 ",31,3
02/08/2017," 1,087.57 ", 543.53 , 254.61 , 757.82 ," 1,725.00 ", 43.29 ," 2,241.61 "," 3,663.31 "," 1,685.25 ", 700.78 , 261.20 ," 1,377.93 "," 14,386.63 "," 11,649.54 ", 154.10 ," 9,668.75 "," 4,673.03 ",31,3
03/08/2017," 1,086.99 ", 535.94 , 899.35 ," 3,094.22 "," 1,251.83 ", 42.58 ," 2,220.98 "," 3,536.02 ", 865.30 , 426.50 , 238.46 ," 1,097.59 "," 14,614.01 "," 9,368.95 ", 199.17 ," 8,146.34 "," 7,149.38 ",31,3
04/08/2017," 1,101.64 ", 520.45 , 902.32 ," 3,849.83 "," 1,517.07 ", 42.73 ," 2,212.69 "," 3,473.81 ", 499.49 , 370.63 , 289.27 , 896.98 ," 14,319.10 "," 8,050.18 ", 235.01 ," 7,453.48 "," 8,223.31 ",31,3
05/08/2017," 1,105.39 ", 525.67 , 493.02 ," 2,001.55 "," 1,548.13 ", 43.39 ," 2,231.35 "," 3,770.63 ", 339.18 , 311.48 , 212.64 , 660.26 ," 11,965.44 "," 7,923.11 ", 173.54 ," 7,312.64 "," 5,929.77 ",31,3
06/08/2017," 1,099.96 ", 522.84 , 497.51 ," 1,421.61 "," 1,713.18 ", 43.11 ," 2,171.01 "," 3,449.29 ", 401.52 , 299.59 , 191.07 , 603.08 ," 10,692.95 "," 7,060.97 ", 345.32 ," 6,924.41 "," 5,489.29 ",32,3
07/08/2017," 1,093.72 ", 500.01 , 381.04 , 761.31 ," 2,251.33 ", 45.25 ," 2,203.38 "," 4,007.60 ", 921.00 , 522.01 , 202.72 , 973.20 ," 13,617.70 "," 10,224.39 ", 193.74 ," 8,627.19 "," 5,235.39 ",32,3
08/08/2017," 1,088.04 ", 511.24 , 394.32 ," 2,113.08 "," 1,497.38 ", 44.85 ," 2,192.30 "," 3,935.97 "," 1,188.00 ", 559.18 , 220.54 ," 1,204.59 "," 14,233.67 "," 10,229.14 ", 146.10 ," 9,080.04 "," 5,869.46 ",32,3
09/08/2017," 1,097.11 ", 533.69 , 613.56 ," 1,701.25 "," 1,760.84 ", 43.49 ," 2,186.01 "," 3,983.22 "," 1,083.46 ", 475.92 , 247.67 ," 1,163.31 "," 14,318.83 "," 10,243.51 ", 188.47 ," 8,891.92 "," 5,997.61 ",32,3
10/08/2017," 1,101.05 ", 536.58 , 150.82 , 888.34 , 741.40 , 46.53 ," 2,166.68 "," 3,997.08 "," 1,608.35 ", 674.22 , 290.06 ," 1,414.29 "," 14,230.78 "," 12,450.66 ", 201.60 ," 9,860.63 "," 3,754.79 ",32,3
11/08/2017," 1,116.55 ", 520.45 , 61.19 ," 1,061.70 ", 439.66 , 46.63 ," 2,234.79 "," 3,689.53 "," 1,797.55 ", 734.47 , 292.83 ," 1,371.27 "," 13,999.56 "," 12,437.43 ", 167.14 ," 9,827.61 "," 3,539.00 ",32,3
12/08/2017," 1,119.85 ", 537.82 , 422.01 ," 2,658.38 ", 842.81 , 44.67 ," 2,224.01 "," 3,376.82 ", 357.22 , 291.10 , 148.57 , 821.63 ," 11,897.72 "," 7,974.85 ", 266.64 ," 7,070.78 "," 5,774.11 ",32,3
13/08/2017," 1,118.67 ", 560.74 , 277.33 ," 1,013.81 "," 1,470.46 ", 43.68 ," 2,365.77 "," 3,300.21 ", 418.20 , 236.28 , 185.98 , 745.39 ," 10,707.52 "," 7,946.30 ", 234.47 ," 7,065.84 "," 4,670.67 ",33,3
14/08/2017," 1,109.14 ", 554.17 , 313.57 , 848.20 ," 2,094.05 ", 45.18 ," 2,441.33 "," 3,668.46 ", 923.70 , 397.15 , 297.49 , 858.29 ," 13,484.39 "," 10,228.82 ", 197.29 ," 8,288.93 "," 5,261.79 ",33,3
15/08/2017," 1,098.98 ", 542.33 , 255.19 ," 1,797.75 "," 1,793.86 ", 43.86 ," 2,423.94 "," 3,778.16 ", 931.00 , 314.95 , 265.05 , 781.43 ," 13,855.93 "," 10,009.41 ", 148.22 ," 8,229.47 "," 5,797.03 ",33,3
16/08/2017," 1,103.11 ", 545.10 , 164.92 , 560.07 ," 1,569.63 ", 45.11 ," 2,507.24 "," 4,077.89 "," 1,619.53 ", 475.96 , 248.66 ," 1,194.66 "," 14,228.88 "," 11,934.54 ", 208.49 ," 9,875.27 "," 4,236.60 ",33,3
17/08/2017," 1,105.84 ", 556.71 , 621.09 ," 1,520.69 "," 1,491.65 ", 43.95 ," 2,510.32 "," 4,015.98 "," 1,545.29 ", 507.48 , 261.30 ," 1,286.07 "," 14,423.72 "," 10,790.65 ", 192.21 ," 9,865.15 "," 5,601.23 ",33,3
18/08/2017," 1,109.23 ", 547.08 , 443.05 ," 1,492.00 "," 1,308.80 ", 45.15 ," 2,516.61 "," 4,074.80 "," 1,440.53 ", 519.80 , 258.73 , 982.06 ," 14,303.77 "," 11,060.03 ", 148.77 ," 9,533.81 "," 5,204.04 ",33,3
19/08/2017," 1,117.88 ", 547.97 , 794.05 ," 2,963.92 "," 1,462.26 ", 44.43 ," 2,489.23 "," 3,109.07 ", 300.32 , 253.38 , 238.10 , 821.98 ," 11,989.11 "," 6,769.20 ", 333.34 ," 6,973.98 "," 7,168.60 ",33,3
20/08/2017," 1,125.68 ", 527.75 , 903.28 ," 2,427.79 "," 1,634.07 ", 42.68 ," 2,345.78 "," 2,619.42 ", 275.34 , 229.79 , 158.25 , 743.36 ," 10,901.66 "," 5,936.69 ", 334.49 ," 6,213.70 "," 6,819.50 ",34,3
21/08/2017," 1,117.19 ", 507.03 , 528.56 ," 1,846.01 "," 1,649.60 ", 45.73 ," 2,536.74 "," 3,932.56 "," 1,392.95 ", 317.90 , 202.23 , 886.15 ," 13,965.99 "," 9,942.21 ", 207.52 ," 9,066.29 "," 5,896.35 ",34,3
22/08/2017," 1,116.61 ", 509.06 , 144.48 , 809.67 ," 1,806.08 ", 44.91 ," 2,543.96 "," 3,955.17 "," 1,901.02 ", 333.09 , 280.23 ," 1,081.64 "," 14,092.10 "," 11,332.26 ", 140.68 ," 9,814.88 "," 4,711.04 ",34,3
23/08/2017," 1,121.36 ", 503.05 , 175.83 , 535.09 ," 2,074.95 ", 44.80 ," 2,540.05 "," 4,064.84 "," 1,991.05 ", 318.66 , 231.95 ," 1,191.60 "," 14,100.08 "," 11,314.47 ", 130.55 ," 10,106.21 "," 4,687.04 ",34,3
24/08/2017," 1,118.72 ", 489.49 , 577.89 ," 1,475.82 "," 1,524.43 ", 44.42 ," 2,528.51 "," 3,867.07 "," 2,088.72 ", 371.60 , 299.90 ," 1,226.19 "," 14,358.16 "," 10,780.32 ", 179.54 ," 10,082.09 "," 5,530.66 ",34,3
25/08/2017," 1,118.68 ", 519.22 , 229.73 , 726.96 ," 1,790.74 ", 44.38 ," 2,526.17 "," 3,869.09 "," 2,237.05 ", 368.32 , 276.70 ," 1,160.78 "," 14,172.53 "," 11,425.44 ", 160.67 ," 10,161.42 "," 4,706.40 ",34,3
26/08/2017," 1,110.36 ", 496.98 , 38.20 , 435.79 ," 1,583.60 ", 44.02 ," 2,514.67 "," 3,832.44 "," 1,848.24 ", 272.46 , 178.97 , 917.30 ," 12,033.77 "," 9,976.42 ", 175.14 ," 9,385.10 "," 3,887.93 ",34,3
27/08/2017," 1,106.82 ", 481.16 , 216.81 ," 1,177.46 "," 1,540.06 ", 42.89 ," 2,506.59 "," 4,005.70 ", 799.91 , 242.80 , 172.51 , 635.45 ," 11,028.66 "," 8,094.66 ", 250.86 ," 8,190.45 "," 4,737.71 ",35,3
28/08/2017," 1,095.78 ", 470.79 , 27.11 , 341.92 ," 1,860.83 ", 44.58 ," 2,524.82 "," 3,987.93 "," 2,264.32 ", 438.92 , 329.19 ," 1,076.22 "," 14,032.66 "," 11,803.06 ", 169.13 ," 10,292.21 "," 4,170.21 ",35,3
29/08/2017," 1,089.64 ", 477.58 , 174.64 , 866.99 ," 2,016.57 ", 44.61 ," 2,517.41 "," 3,998.42 "," 2,396.09 ", 416.83 , 292.88 ," 1,202.49 "," 14,500.42 "," 11,442.51 ", 168.47 ," 10,531.24 "," 4,962.91 ",35,3
30/08/2017," 1,083.41 ", 464.72 , 301.26 ," 1,568.26 "," 1,584.69 ", 45.34 ," 2,491.53 "," 4,099.65 "," 2,377.76 ", 444.81 , 273.13 ," 1,273.19 "," 14,684.48 "," 11,230.57 ", 199.55 ," 10,686.94 "," 5,320.80 ",35,3
31/08/2017," 1,085.71 ", 462.01 , 370.04 ," 2,001.25 ", 737.49 , 45.46 ," 2,516.80 "," 3,922.25 "," 2,604.69 ", 562.78 , 184.84 ," 1,293.32 "," 14,537.96 "," 11,429.43 ", 219.85 ," 10,899.84 "," 4,886.80 ",35,3
01/09/2017," 1,101.63 ", 515.18 , 55.66 , 338.32 , 868.89 , 45.48 ," 2,360.28 "," 4,045.57 "," 2,662.26 ", 587.89 , 194.28 ," 1,292.31 "," 13,994.63 "," 12,732.09 ", 197.86 ," 10,948.31 "," 3,119.43 ",35,3
02/09/2017," 1,106.54 ", 538.09 , 41.27 , 336.99 ," 1,106.18 ", 45.27 ," 2,203.66 "," 3,781.03 "," 1,841.54 ", 279.31 , 160.63 , 997.19 ," 11,789.21 "," 10,305.19 ", 137.36 ," 9,102.73 "," 3,334.97 ",35,3
03/09/2017," 1,111.22 ", 479.67 , 17.20 , 233.00 ," 1,460.43 ", 45.38 ," 2,214.53 "," 3,851.80 "," 1,190.58 ", 290.56 , 118.72 , 863.59 ," 10,811.83 "," 9,101.47 ", 268.50 ," 8,411.07 "," 3,465.60 ",36,3
04/09/2017," 1,096.82 ", 519.22 , 105.11 , 695.01 ," 1,751.33 ", 46.18 ," 2,215.46 "," 3,732.54 "," 2,448.22 ", 525.45 , 300.63 ," 1,325.85 "," 13,971.51 "," 11,420.33 ", 172.43 ," 10,247.52 "," 4,514.30 ",36,3
05/09/2017," 1,088.79 ", 549.49 , 351.35 , 732.14 ," 1,411.95 ", 47.24 ," 2,215.58 "," 3,711.79 "," 2,764.61 ", 524.64 , 230.10 ," 1,451.66 "," 14,458.17 "," 11,962.98 ", 210.77 ," 10,668.28 "," 4,411.06 ",36,3
06/09/2017," 1,087.19 ", 560.01 , 586.99 ," 3,411.31 ", 958.42 , 45.93 ," 2,186.13 "," 3,507.41 "," 1,510.89 ", 321.76 , 261.67 ," 1,281.48 "," 14,799.90 "," 9,843.51 ", 227.31 ," 8,807.66 "," 6,911.51 ",36,3
07/09/2017," 1,095.00 ", 555.69 , 534.34 ," 3,091.26 "," 1,046.89 ", 46.24 ," 2,195.07 "," 3,416.82 "," 1,671.45 ", 485.48 , 289.71 ," 1,215.80 "," 14,492.68 "," 9,820.54 ", 186.38 ," 8,984.63 "," 6,659.13 ",36,3
08/09/2017," 1,100.85 ", 549.66 , 692.46 ," 4,624.55 ", 858.31 , 46.98 ," 2,190.51 "," 3,448.27 ", 840.41 , 311.88 , 280.28 ," 1,072.22 "," 14,721.19 "," 8,546.13 ", 284.78 ," 7,863.28 "," 8,153.09 ",36,3
09/09/2017," 1,106.38 ", 541.02 , 141.73 ," 2,999.22 ", 659.06 , 46.59 ," 2,199.96 "," 3,384.68 ", 733.47 , 285.42 , 293.98 , 842.40 ," 12,441.43 "," 8,641.80 ", 213.11 ," 7,445.92 "," 5,787.98 ",36,3
10/09/2017," 1,099.90 ", 530.75 , 743.77 ," 2,125.27 "," 1,180.56 ", 46.84 ," 2,015.58 "," 3,092.48 ", 435.46 , 257.02 , 181.14 , 815.44 ," 11,197.85 "," 7,148.56 ", 291.44 ," 6,615.98 "," 5,908.23 ",37,3
11/09/2017," 1,096.48 ", 522.63 , 941.83 ," 5,103.03 "," 1,067.41 ", 46.30 ," 2,037.38 "," 2,974.06 ", 865.17 , 331.68 , 291.92 ," 1,043.07 "," 14,608.49 "," 7,496.58 ", 330.71 ," 7,251.35 "," 9,069.59 ",37,3
12/09/2017," 1,098.18 ", 526.48 , 677.06 ," 4,219.79 "," 1,073.32 ", 47.04 ," 2,209.02 "," 3,268.11 ", 896.06 , 348.82 , 363.40 ," 1,143.13 "," 14,967.16 "," 8,997.24 ", 259.16 ," 7,865.15 "," 8,005.27 ",37,3
13/09/2017," 1,092.72 ", 517.96 , 703.31 ," 7,141.48 ", 800.26 , 45.99 ," 2,114.76 "," 2,361.09 ", 691.79 , 341.50 , 296.26 ," 1,066.06 "," 15,286.47 "," 6,641.80 ", 308.50 ," 6,575.21 "," 10,597.98 ",37,3
14/09/2017, 890.93 , 536.75 , 759.29 ," 5,963.79 ", 671.74 , 47.69 ," 2,205.35 "," 3,046.74 ", 747.55 , 360.32 , 301.47 ," 1,313.92 "," 15,196.04 "," 7,801.50 ", 380.11 ," 7,673.89 "," 9,171.66 ",37,3
15/09/2017, 903.20 , 544.04 , 589.91 ," 3,064.24 "," 1,259.85 ", 46.82 ," 2,219.95 "," 3,720.18 "," 1,654.75 ", 364.92 , 299.66 ," 1,466.18 "," 14,697.27 "," 9,783.44 ", 194.46 ," 9,425.97 "," 6,707.72 ",37,3
16/09/2017, 900.14 , 551.20 , 40.36 , 817.50 ," 1,035.97 ", 41.00 ," 2,255.25 "," 3,949.15 "," 2,037.55 ", 315.41 , 190.71 ," 1,285.85 "," 12,396.93 "," 10,503.38 ", 188.55 ," 9,843.21 "," 3,576.88 ",37,3
17/09/2017, 892.09 , 547.63 , 31.20 , 206.24 ," 1,249.33 ", 41.00 ," 2,225.96 "," 3,954.86 "," 1,819.80 ", 328.47 , 155.39 ," 1,167.28 "," 11,270.03 "," 9,783.64 ", 225.69 ," 9,496.38 "," 3,122.88 ",38,3
18/09/2017, 888.40 , 531.74 , 40.08 , 524.27 ," 1,114.55 ", 40.65 ," 2,268.15 "," 3,859.40 "," 3,054.56 ", 928.64 , 284.46 ," 1,726.66 "," 14,485.98 "," 12,807.38 ", 206.98 ," 11,837.40 "," 3,424.15 ",38,3
19/09/2017, 890.55 , 530.41 , 206.82 , 583.02 , 979.10 , 41.00 ," 2,262.11 "," 3,964.55 "," 3,063.08 ", 930.35 , 272.55 ," 1,749.69 "," 14,807.44 "," 13,038.76 ", 184.49 ," 11,969.79 "," 3,503.46 ",38,3
20/09/2017, 900.09 , 532.47 , 409.86 ," 1,098.42 ", 887.59 , 41.00 ," 2,248.82 "," 3,974.29 "," 2,990.67 ", 817.75 , 281.79 ," 1,624.94 "," 14,863.88 "," 12,468.25 ", 247.33 ," 11,656.47 "," 4,151.23 ",38,3
21/09/2017, 899.95 , 531.52 , 181.86 , 347.25 ," 1,289.35 ", 42.81 ," 2,242.23 "," 4,067.49 "," 2,953.20 ", 766.34 , 229.54 ," 1,647.94 "," 14,728.56 "," 12,910.32 ", 226.33 ," 11,677.20 "," 3,522.29 ",38,3
22/09/2017, 894.63 , 521.24 , 56.24 , 121.81 ," 1,186.45 ", 42.92 ," 2,255.43 "," 4,047.25 "," 3,105.75 ", 776.68 , 284.73 ," 1,655.32 "," 14,532.70 "," 13,168.56 ", 165.05 ," 11,840.43 "," 3,108.01 ",38,3
23/09/2017," 1,101.83 ", 506.13 , 25.69 , 232.68 ," 1,220.77 ", 40.64 ," 2,195.32 "," 3,843.10 "," 2,448.41 ", 598.43 , 206.41 ," 1,331.51 "," 12,424.70 "," 10,945.99 ", 141.31 ," 10,416.77 "," 3,334.14 ",38,3
24/09/2017," 1,096.50 ", 496.67 , 97.17 , 407.98 , 925.71 , 40.70 ," 2,099.23 "," 3,675.70 "," 2,142.70 ", 423.30 , 181.06 ," 1,157.03 "," 11,445.08 "," 10,014.54 ", 183.25 ," 9,497.96 "," 3,245.78 ",39,3
25/09/2017," 1,096.33 ", 485.79 , 356.28 , 722.66 , 952.70 , 40.70 ," 2,077.77 "," 3,729.60 "," 3,144.13 ", 980.45 , 377.21 ," 1,567.54 "," 14,708.75 "," 12,677.48 ", 220.76 ," 11,499.49 "," 4,031.67 ",39,3
26/09/2017," 1,103.08 ", 490.68 , 398.64 ," 1,019.99 "," 1,065.02 ", 43.16 ," 2,087.58 "," 3,726.04 "," 3,020.58 "," 1,060.04 ", 328.38 ," 1,622.80 "," 14,983.41 "," 12,500.18 ", 232.49 ," 11,517.05 "," 4,448.94 ",39,3
27/09/2017," 1,108.69 ", 488.72 , 480.49 ," 1,012.44 "," 1,125.41 ", 44.81 ," 2,098.82 "," 3,686.19 "," 3,059.91 "," 1,032.88 ", 319.40 ," 1,642.22 "," 15,055.92 "," 12,437.80 ", 233.40 ," 11,520.01 "," 4,579.95 ",39,3
28/09/2017," 1,108.43 ", 471.94 , 431.60 , 985.50 , 881.28 , 42.54 ," 2,399.90 "," 3,656.24 "," 2,687.54 "," 1,061.33 ", 272.79 ," 1,628.85 "," 15,038.94 "," 12,740.85 ", 254.20 ," 11,433.86 "," 4,194.08 ",39,3
29/09/2017," 1,115.26 ", 453.40 , 510.71 ," 1,238.23 "," 1,041.31 ", 47.09 ," 2,544.58 "," 3,799.93 "," 2,572.15 ", 935.84 , 254.73 ," 1,486.82 "," 14,863.83 "," 12,073.85 ", 249.29 ," 11,339.32 "," 4,660.73 ",39,3
30/09/2017," 1,114.84 ", 425.40 , 311.53 ," 1,838.57 ", 948.67 , 46.28 ," 2,502.35 "," 3,909.51 "," 1,327.27 ", 496.28 , 210.73 , 950.98 ," 12,684.60 "," 9,586.14 ", 239.71 ," 9,186.40 "," 4,896.02 ",39,3
01/10/2017," 1,098.63 ", 441.66 , 619.08 ," 1,444.61 ", 908.36 , 46.83 ," 2,537.19 "," 3,662.00 ", 486.91 , 388.84 , 249.57 , 810.43 ," 11,416.02 "," 8,444.25 ", 282.01 ," 7,885.36 "," 4,808.75 ",40,4
02/10/2017," 1,099.02 ", 462.49 ," 1,095.03 "," 4,872.35 ", 574.74 , 46.99 ," 2,426.24 "," 2,962.49 ", 353.66 , 411.54 , 302.50 , 993.46 ," 13,852.47 "," 7,310.60 ", 271.24 ," 7,147.39 "," 8,453.13 ",40,4
03/10/2017," 1,100.85 ", 482.98 ," 1,072.76 "," 3,765.13 ", 827.92 , 46.74 ," 2,444.79 "," 2,983.04 ", 420.88 , 397.48 , 278.59 , 978.50 ," 12,297.77 "," 6,632.34 ", 313.45 ," 7,224.69 "," 7,574.97 ",40,4
04/10/2017," 1,097.16 ", 515.05 ," 1,001.99 "," 5,446.66 ", 773.67 , 46.52 ," 2,524.59 "," 3,111.86 ", 678.86 , 628.80 , 311.05 , 996.18 ," 15,015.78 "," 7,793.77 ", 343.31 ," 7,940.30 "," 9,192.09 ",40,4
05/10/2017," 1,081.26 ", 497.15 ," 1,000.98 "," 6,771.41 ", 732.19 , 46.38 ," 2,474.08 "," 2,900.21 ", 381.92 , 486.02 , 307.76 ," 1,070.90 "," 15,464.71 "," 6,960.35 ", 261.38 ," 7,313.13 "," 10,437.11 ",40,4
06/10/2017," 1,088.77 ", 509.26 ," 1,096.46 "," 5,218.41 ", 712.18 , 48.58 ," 2,511.33 "," 3,232.60 ", 702.57 , 560.55 , 337.89 ," 1,176.25 "," 15,378.17 "," 8,351.43 ", 204.72 ," 8,183.31 "," 9,011.54 ",40,4
07/10/2017," 1,106.26 ", 510.69 ," 1,099.73 "," 5,561.13 ", 545.15 , 47.49 ," 2,386.39 "," 2,492.79 ", 356.98 , 361.75 , 161.38 , 989.83 ," 13,149.35 "," 5,943.68 ", 374.27 ," 6,587.74 "," 9,031.81 ",40,4
08/10/2017," 1,106.68 ", 508.80 , 619.89 ," 2,977.90 ", 635.50 , 46.74 ," 2,464.95 "," 3,166.78 ", 837.21 , 361.53 , 234.78 ," 1,000.40 "," 11,956.06 "," 7,723.11 ", 240.97 ," 7,830.86 "," 6,130.28 ",41,4
09/10/2017," 1,101.00 ", 497.80 , 172.88 ," 1,524.06 ", 715.79 , 52.77 ," 2,574.93 "," 3,745.41 "," 2,929.90 "," 1,000.89 ", 378.68 ," 1,470.78 "," 15,011.84 "," 12,599.43 ", 241.11 ," 11,721.90 "," 4,442.98 ",41,4
10/10/2017," 1,104.46 ", 491.38 , 517.16 ," 2,744.23 ", 381.70 , 52.44 ," 2,566.94 "," 3,809.50 "," 2,690.47 ", 671.06 , 317.92 ," 1,543.53 "," 15,573.39 "," 11,930.63 ", 263.28 ," 11,281.50 "," 5,609.27 ",41,4
11/10/2017," 1,104.81 ", 467.09 , 892.51 ," 4,500.20 ", 656.71 , 49.29 ," 2,504.94 "," 3,556.63 "," 1,578.72 ", 479.97 , 317.93 ," 1,257.30 "," 15,645.28 "," 9,596.16 ", 219.59 ," 9,377.55 "," 7,988.54 ",41,4
