Date,Biomass,Hydro,Wind Offshore,Wind Onshore,Solar,Other renewable,Nuclear,Brown coal,Hard coal,Fossil Gas,Hydro pumped storage,Other Conventional,Total grid load,Residual load,Reverse hydro pumped,Sum conventional,Sum renewable,CW,Season,Net exp MWh
26/08/2019,1033,531,74,726,2013,35,1925,3088,1741,1761,445,317,14173,11361,225,8833,4858,35,3,-104
27/08/2019,1029,546,243,777,1975,38,1920,3209,2151,2076,432,341,14792,11797,309,9697,5039,35,3,103
28/08/2019,1033,499,155,899,1776,37,1931,3227,2138,2051,304,342,14898,12068,320,9690,4704,35,3,-318
29/08/2019,1043,492,226,808,1531,38,1934,3498,2123,2077,302,354,14624,12059,263,9986,4441,35,3,-213
30/08/2019,1049,476,375,270,1976,37,1916,3643,1722,1993,279,359,14231,11611,272,9632,4461,35,3,-94
31/08/2019,1018,458,294,1161,2129,35,1919,2783,601,1218,159,309,12116,8532,270,6831,5254,35,3,-47
01/09/2019,980,442,641,2143,1415,35,1897,2279,544,1166,87,312,11187,6988,431,6198,5743,36,3,707
02/09/2019,1010,493,716,1437,1643,38,1927,2873,1046,1811,267,319,13829,10033,215,7977,5604,36,3,86
03/09/2019,1057,523,1170,2313,1722,37,1941,2821,869,1923,244,349,14361,9156,298,7903,7067,36,3,676
04/09/2019,1053,493,872,2254,1992,37,1949,2573,746,1938,307,340,14308,9191,287,7545,7007,36,3,379
05/09/2019,1057,472,1062,3831,1259,37,1925,2381,601,1756,184,333,14679,8527,323,6995,7903,36,3,543
06/09/2019,1097,490,1101,2165,1598,38,1953,2406,537,1862,304,260,14188,9324,265,7019,6793,36,3,-123
07/09/2019,1113,496,415,787,939,35,1942,2582,486,1501,151,324,11890,9750,214,6835,3935,36,3,-882
08/09/2019,1107,501,177,241,935,36,1956,2732,659,1458,208,328,10996,9643,282,7132,3204,37,3,-625
09/09/2019,1067,535,91,1063,735,42,1970,3103,1509,1847,286,330,14018,12129,243,8760,3819,37,3,-1197
10/09/2019,1049,510,522,2519,1764,42,1927,2952,646,1626,220,290,14483,9678,237,7441,6625,37,3,169
11/09/2019,1048,490,905,2760,1737,40,1939,2812,672,1543,201,301,14677,9276,251,7268,7181,37,3,249
12/09/2019,1053,498,917,2191,1408,40,1950,2942,753,1884,282,320,14662,10147,217,7850,6388,37,3,-259
13/09/2019,1045,488,901,2706,1344,40,1924,2740,675,1929,255,334,14592,9642,245,7602,6777,37,3,-145
14/09/2019,1044,468,467,672,1897,40,1942,2470,683,1574,200,330,12070,9034,208,7000,4788,37,3,-121
15/09/2019,1037,414,1133,3285,1838,37,1802,1807,427,930,106,320,11587,5330,452,5285,7850,38,3,1670
16/09/2019,1035,445,694,1372,1060,41,1963,2839,1491,1991,329,328,14346,11220,119,8613,4975,38,3,-499
17/09/2019,1023,431,1052,4836,1262,41,1930,2378,888,1566,160,289,15067,7917,328,7052,8805,38,3,1197
18/09/2019,1051,391,1194,3595,1773,42,1942,2632,1035,1803,210,318,14822,8260,277,7730,8256,38,3,1405
19/09/2019,1053,382,376,1671,1835,42,1959,3417,1462,2170,224,328,14413,10531,176,9336,5583,38,3,980
20/09/2019,1020,375,205,1018,1774,42,1965,3414,1373,2222,255,344,14157,11161,187,9318,4688,38,3,204
21/09/2019,996,341,220,1497,1994,41,1958,2823,547,1555,177,338,12006,8296,255,7221,5267,38,3,910
22/09/2019,1016,322,508,1969,1639,40,1964,2688,541,1370,152,339,11160,7045,366,6902,5646,39,3,1563
23/09/2019,1008,334,460,1513,831,41,2244,3324,1403,2048,352,339,14495,11691,189,9358,4540,39,3,-106
24/09/2019,1006,415,511,855,1027,41,2265,3478,1662,2254,249,366,14613,12221,263,10025,4103,39,3,-159
25/09/2019,1015,420,265,1413,830,41,2286,3570,1707,2213,294,365,14648,12139,254,10141,4279,39,3,79
26/09/2019,1024,418,723,2017,707,41,2282,3579,1159,2232,236,365,14870,11424,212,9618,5166,39,3,317
27/09/2019,1029,377,845,3114,755,42,2289,3033,795,1972,296,367,14705,9992,212,8455,6457,39,3,696
28/09/2019,1027,355,1174,5695,1081,41,2177,1290,290,750,285,322,12670,4720,371,4829,9658,39,3,2128
29/09/2019,1031,333,956,6177,995,37,1996,1063,272,569,251,319,11931,3803,456,4218,9780,40,3,2647
30/09/2019,1020,328,1116,7127,986,41,2118,1548,490,1216,266,336,15058,5829,343,5709,10885,40,3,1993
01/10/2019,1048,332,432,3934,829,44,2292,2210,930,2163,344,358,15100,9906,240,7953,6962,40,4,232
02/10/2019,1045,355,1179,3417,857,45,2280,2310,962,2172,274,356,14918,9466,346,8080,7171,40,4,505
03/10/2019,1096,404,265,2578,886,51,2307,2439,912,1999,301,372,11946,8217,275,8030,5581,40,4,1964
04/10/2019,1104,392,615,2294,492,45,2318,2700,1146,2051,244,365,13196,9795,237,8580,5186,40,4,890
05/10/2019,1141,412,747,2631,652,42,2313,2618,845,1683,182,349,12363,8334,292,7807,5807,40,4,1655
06/10/2019,1140,450,1162,2519,693,42,2298,2571,607,1514,137,349,11718,7345,391,7338,6143,41,4,1936
07/10/2019,1104,453,753,1213,1041,42,2312,3372,2056,2221,379,347,14508,11500,189,10308,4987,41,4,1076
08/10/2019,1096,445,1196,4433,408,42,2258,3285,987,2051,317,375,15292,9256,262,8955,7937,41,4,2074
09/10/2019,1150,452,1156,4667,577,42,2250,2985,898,1917,245,377,15321,8921,258,8428,8289,41,4,1941
10/10/2019,1131,474,1288,5589,849,47,2198,2501,510,1702,267,383,15448,7723,336,7294,9644,41,4,2105
11/10/2019,1164,460,1340,7238,878,46,2116,1827,584,1151,221,386,15567,6112,376,6064,11347,41,4,2323
12/10/2019,1175,431,1270,4975,1221,40,2029,1749,343,1011,323,365,13026,5561,393,5497,9435,41,4,2220
13/10/2019,1164,410,739,3800,1217,40,2237,1900,307,911,154,357,11702,5947,339,5713,7522,42,4,1931
14/10/2019,1170,400,805,2691,1389,38,2278,3030,1382,2045,359,358,14700,9816,216,9092,6853,42,4,1541
15/10/2019,1173,408,736,1625,1056,41,2269,3333,1627,2418,369,372,15107,11690,256,10019,5409,42,4,603
16/10/2019,1187,431,492,3772,845,45,2306,3283,1091,2333,190,362,15310,10202,330,9375,6961,42,4,1370
17/10/2019,1185,418,542,2836,819,44,2306,3372,1598,2410,348,344,15200,11003,270,10029,6192,42,4,1345
18/10/2019,1186,395,1060,4357,815,42,2267,3027,879,2058,273,352,15155,8923,315,8583,8127,42,4,1776
19/10/2019,1192,372,1294,3592,476,44,2280,2601,463,1832,217,345,12995,7634,228,7521,7185,42,4,1839
20/10/2019,1183,376,348,1221,742,42,2301,2825,687,1963,305,340,11556,9245,275,8117,4218,43,4,811
21/10/2019,1172,390,402,1448,617,44,2302,3198,2301,2423,394,335,14657,12191,330,10559,4466,43,4,637
22/10/2019,1181,421,572,1161,751,44,2308,3490,2534,2475,295,343,15021,12537,367,11150,4425,43,4,697
23/10/2019,1195,430,296,1401,710,44,2292,3392,2401,2498,299,353,15008,12601,314,10937,4374,43,4,443
24/10/2019,1196,413,629,2109,671,44,2304,3390,1612,2276,307,356,15152,11744,332,9937,5367,43,4,450
25/10/2019,1200,371,1280,4176,866,44,2267,2794,630,1992,389,336,15149,8826,298,8020,8326,43,4,1418
26/10/2019,1178,355,1160,6219,1056,43,2190,1672,329,817,329,323,13322,4886,363,5331,10341,43,4,2729
27/10/2019,1187,352,1170,5060,617,44,2034,2002,403,968,347,259,12259,5413,338,5666,8775,44,4,2607
28/10/2019,1192,365,772,2234,733,52,2311,3460,2213,2278,252,370,15105,11367,299,10632,5600,44,4,1549
29/10/2019,1198,390,197,1184,623,52,2326,3553,3042,2556,326,387,15332,13329,275,11864,3969,44,4,1036
30/10/2019,1195,386,49,1245,831,52,2334,3531,2827,2420,297,411,15266,13141,303,11524,4055,44,4,641
31/10/2019,1206,419,329,1581,1064,55,2330,3370,2137,2381,249,418,14352,11379,294,10637,4903,44,4,1482
01/11/2019,1211,413,886,3537,397,55,2324,2358,557,1703,140,415,13202,8382,158,7356,6639,44,4,1558
02/11/2019,1199,398,1156,5055,430,50,2248,1775,389,942,184,398,12769,6128,389,5751,8471,44,4,2101
03/11/2019,1165,380,659,2513,368,47,2250,2255,568,1158,233,390,11760,8220,404,6622,5365,45,4,568
04/11/2019,1124,400,382,2368,494,51,2293,3015,1667,2007,241,349,14879,11636,315,9331,5060,45,4,-151
05/11/2019,1125,435,579,1685,376,51,2311,3378,2339,2356,329,424,15417,12777,288,10807,4580,45,4,514
06/11/2019,1130,481,154,999,330,53,2322,3649,2762,2326,416,400,15524,14041,305,11459,3563,45,4,169
07/11/2019,1138,449,617,2320,578,52,2318,3858,2275,2119,186,397,15715,12202,313,10967,5339,45,4,1326
08/11/2019,1141,440,500,1112,345,51,2317,3875,2709,2176,411,389,15330,13374,251,11466,3999,45,4,593
09/11/2019,1153,423,349,1311,323,47,2324,3844,2189,1616,141,379,13234,11252,268,10352,3746,45,4,1324
10/11/2019,1217,389,493,892,662,47,2323,3851,1916,1517,175,389,12368,10322,272,9996,3875,46,4,1758
11/11/2019,1215,367,1113,3212,406,46,2321,3784,2048,1708,259,390,15882,11151,242,10251,6617,46,4,1486
12/11/2019,1183,388,1339,4156,381,46,2309,3374,2065,1947,184,370,16321,10446,349,10065,7677,46,4,1962
13/11/2019,1183,417,964,2787,316,46,2321,3373,2933,2271,265,369,15934,11867,285,11267,5978,46,4,1752
14/11/2019,1186,405,548,2965,736,45,2322,3580,2921,2330,276,369,15828,11579,256,11522,6162,46,4,2381
15/11/2019,1192,374,1240,3899,261,46,2312,3524,2190,1730,361,361,15999,10600,293,10116,7373,46,4,2014
16/11/2019,1201,405,764,2551,341,46,2307,3651,1887,1588,94,368,13720,10064,302,9801,5403,46,4,2104
17/11/2019,1223,402,625,2523,213,46,2254,3765,1772,1363,168,347,12807,9446,305,9501,5201,47,4,2415
18/11/2019,1220,457,1259,2843,307,45,1979,3767,2590,2017,348,347,15951,11542,329,10700,6480,47,4,1778
19/11/2019,1204,430,1051,3246,385,45,1930,3573,2808,2233,289,389,16481,11799,320,10933,6650,47,4,1838
20/11/2019,1224,447,90,290,228,50,1994,3984,3599,2608,462,325,15870,15263,254,12510,2790,47,4,216
21/11/2019,1224,419,509,846,202,53,1990,3912,3379,2594,357,310,16045,14488,281,12186,3611,47,4,410
22/11/2019,1224,390,689,2136,312,53,2008,3892,2769,2200,207,344,15958,12822,252,11213,5011,47,4,911
23/11/2019,1225,351,1467,4997,499,50,2284,2955,614,1042,80,347,13939,6977,371,7242,8669,47,4,2541
24/11/2019,1224,348,1127,2103,403,54,2295,3267,1198,1247,193,333,12636,9003,219,8340,5451,48,4,1640
25/11/2019,1221,387,178,454,146,55,2314,4006,3026,2383,436,374,15569,14790,226,12102,2878,48,4,-189
26/11/2019,1221,389,585,1788,235,46,2301,4128,3087,2211,289,373,16095,13488,253,12101,4553,48,4,1087
27/11/2019,1218,368,863,4650,173,45,2281,3948,1977,1391,252,367,16537,10851,239,9964,7570,48,4,1858
28/11/2019,1212,355,1091,7826,261,44,2237,3098,1143,1077,208,327,16649,7472,387,7883,10996,48,4,3037
29/11/2019,1226,364,1399,5246,323,49,2203,3322,1671,1409,218,355,16090,9122,308,8960,8826,48,4,2074
30/11/2019,1234,390,500,1623,492,55,2302,3846,1896,1612,191,368,13431,10816,256,10025,4485,48,4,1458
01/12/2019,1235,366,296,1087,224,56,2216,3797,2025,1734,215,355,12810,11204,282,10127,3478,49,4,1241
02/12/2019,1227,387,1031,2561,324,56,2236,3971,2505,2312,299,359,15565,11649,272,11383,5885,49,4,1810
03/12/2019,1230,405,941,1848,357,55,2277,3955,2962,2496,302,408,16365,13220,294,12099,5137,49,4,1393
04/12/2019,1231,395,1022,2000,612,55,2305,3892,2757,2372,367,408,16448,12814,264,11734,5683,49,4,1559
05/12/2019,1231,376,1364,3012,482,55,2274,3799,2232,2284,344,391,16765,11908,274,10981,6863,49,4,1502
06/12/2019,1214,368,1143,7681,325,54,2213,2496,1044,1329,261,375,16883,7735,311,7457,11045,49,4,2372
07/12/2019,1232,340,1472,7396,200,52,2087,1814,547,988,358,378,14382,5314,430,5814,11050,49,4,2922
08/12/2019,1220,322,1273,8235,250,43,1909,1244,427,691,165,306,13490,3732,536,4578,11509,50,4,3067
09/12/2019,1223,331,1395,6444,307,50,2122,2404,1071,1327,359,384,16219,8072,324,7308,10109,50,4,1816
10/12/2019,1222,374,1095,4609,468,47,2218,3183,1895,1945,364,382,16546,10374,378,9622,8179,50,4,1919
11/12/2019,1226,379,929,3864,223,53,2215,3385,2292,2247,418,409,16766,11749,313,10547,7092,50,4,1556
12/12/2019,1228,373,1037,2985,173,54,2282,3570,2200,2373,362,411,16469,12274,318,10835,6212,50,4,1313
13/12/2019,1243,398,884,5016,177,53,2225,3164,1446,1908,388,412,16241,10164,349,9155,8160,50,4,1605
14/12/2019,1237,372,1359,7295,234,48,2061,1512,439,1017,128,378,14199,5311,354,5408,10673,50,4,2523
15/12/2019,1222,344,1467,7514,294,47,1897,1390,456,814,206,368,13364,4089,527,4925,11094,51,4,3068
16/12/2019,1222,368,1219,3553,292,55,2188,3129,1966,2032,367,388,15546,10483,221,9703,7075,51,4,1800
17/12/2019,1228,377,600,4902,347,51,2268,3337,1884,1858,235,390,15564,9715,381,9737,7741,51,4,2435
18/12/2019,1234,377,1073,3328,316,50,2230,3278,1875,2014,325,386,15446,10729,365,9783,6704,51,4,1455
19/12/2019,1242,344,1451,4335,443,54,2228,2689,1059,1525,299,409,15235,9007,365,7910,8167,51,4,1367
20/12/2019,1252,320,1478,5310,288,52,2194,2262,571,1192,269,413,14514,7439,364,6633,8969,51,4,1607
21/12/2019,1248,342,1235,3316,328,50,2216,2368,394,1022,360,393,12762,7883,347,6394,6879,51,4,1116
22/12/2019,1246,363,677,3669,166,52,2242,2002,435,949,323,398,12073,7562,395,6026,6495,52,4,975
23/12/2019,1238,366,1260,5099,173,50,2129,1811,429,1022,371,394,13028,6496,470,5785,8556,52,4,1792
24/12/2019,1244,381,584,4284,196,52,2182,1604,412,993,333,398,11830,6765,413,5589,7074,52,4,1232
25/12/2019,1238,404,415,2716,140,52,2243,1684,528,905,270,401,11083,7812,364,5762,5235,52,4,285
26/12/2019,1246,420,215,1233,285,54,2268,1963,550,1079,267,404,11044,9310,338,6264,3721,52,4,-676
27/12/2019,1247,408,410,1120,218,56,2272,2339,891,1487,348,416,12203,10455,342,7405,3807,52,4,-609
28/12/2019,1242,400,670,924,378,56,2274,2209,834,1619,236,411,12027,10056,310,7346,3906,52,4,-361
29/12/2019,1246,378,1259,2291,572,56,2258,1902,573,1222,292,401,11710,7588,316,6356,6093,53,4,1124
30/12/2019,1218,362,1401,5536,554,52,2148,1729,666,1182,258,390,12999,5508,379,6115,9381,53,4,2756
31/12/2019,1239,350,896,3783,381,54,2085,1945,731,1215,425,391,12157,7098,401,6367,7127,53,4,1557
