Date,Biomass,Hydro,Wind Offshore,Wind Onshore,Solar,Other renewable,Nuclear,Brown coal,Hard coal,Fossil Gas,Hydro pumped storage,Other Conventional,Total grid load,Residual load,Reverse hydro pumped,Sum conventional,Sum renewable,CW,Season,Net exp MWh
27/08/2021,981,537,1354,2495,1345,35,1961,2657,1311,901,236,368,14008,8813,235,7198,6985,35,3,307
28/08/2021,977,509,1321,1520,1231,37,1981,2439,630,628,164,376,11976,7904,141,6054,5760,35,3,36
29/08/2021,975,522,998,1744,784,38,1983,2610,667,621,124,369,11417,7891,266,6250,5185,36,3,450
30/08/2021,974,543,517,2336,1125,38,1976,2781,1763,910,291,375,14315,10337,179,7806,5823,36,3,118
31/08/2021,977,537,530,1986,1557,39,1978,2670,2236,1127,213,381,14600,10527,251,8392,5840,36,3,241
01/09/2021,979,530,177,1015,2075,39,1981,2750,2271,1326,249,350,14376,11110,257,8678,5064,36,3,-232
02/09/2021,980,538,65,746,2346,38,1976,2722,2316,1312,279,342,14138,10981,201,8668,4993,36,3,-8
03/09/2021,987,543,292,1057,2564,36,1952,2670,2202,1002,270,283,14014,10101,216,8108,5748,36,3,556
04/09/2021,982,511,193,525,2176,34,1973,2730,1765,664,204,327,11922,9028,269,7459,4624,36,3,744
05/09/2021,977,483,320,907,2341,34,1935,2663,1070,640,127,329,11131,7563,437,6637,5188,37,3,993
06/09/2021,979,488,16,307,2348,34,1973,2791,2545,1296,336,331,13763,11092,172,8936,4508,37,3,196
07/09/2021,977,497,60,223,2048,34,1980,2904,2631,1459,327,335,14154,11823,197,9310,4166,37,3,-233
08/09/2021,969,459,162,1004,2460,34,1974,2881,2592,1423,243,295,14317,10691,297,9165,5331,37,3,594
09/09/2021,960,449,190,1164,2219,34,1970,2880,2665,1548,313,308,14427,10855,240,9372,5328,37,3,761
10/09/2021,964,453,100,836,1764,33,1964,3091,2872,1580,264,308,14217,11517,219,9815,4414,37,3,408
11/09/2021,968,419,487,1144,1310,33,1969,3138,2366,840,143,303,12028,9088,183,8616,4505,37,3,1438
12/09/2021,970,392,704,1209,1743,33,1972,3010,1472,757,117,301,11368,7713,450,7511,5167,38,3,1466
13/09/2021,973,404,304,575,1832,34,1977,3488,2531,1292,366,312,13940,11229,167,9600,4487,38,3,769
14/09/2021,969,424,164,860,2073,34,1976,3169,2627,1435,302,310,14351,11255,218,9517,4825,38,3,624
15/09/2021,963,427,576,1679,762,34,1968,3211,2525,1529,223,314,14792,11775,250,9547,4664,38,3,-15
16/09/2021,970,434,1115,2512,924,34,1973,3252,2489,1588,243,311,14780,10230,226,9613,6232,38,3,1610
17/09/2021,982,455,229,1500,1108,34,1986,3159,2738,1412,231,324,14260,11423,230,9619,4539,38,3,444
18/09/2021,978,422,297,841,1506,35,1989,3136,2370,710,156,343,12234,9591,218,8547,4235,38,3,1077
19/09/2021,978,389,929,1287,1164,34,1962,3281,1396,637,157,337,11329,7949,431,7611,4938,39,3,1503
20/09/2021,988,420,180,528,1000,34,1999,3236,2614,1449,273,350,13988,12281,175,9649,3423,39,3,-195
21/09/2021,994,398,597,1224,1301,40,1998,3118,2879,1212,236,355,14434,11312,292,9562,4790,39,3,249
22/09/2021,1000,376,631,1513,1591,39,1994,3356,2585,1128,306,362,14517,10781,249,9426,5457,39,3,632
23/09/2021,980,355,767,5862,1825,38,1903,2536,1159,690,195,339,15077,6622,428,6627,10023,39,3,1530
24/09/2021,984,346,1112,4032,1257,39,1854,2700,1711,863,329,356,14812,8412,292,7483,8098,39,3,1034
25/09/2021,985,324,317,1369,1626,40,1618,2882,2175,903,278,352,12450,9139,298,7929,4939,39,3,678
26/09/2021,974,303,279,1061,1452,37,1627,3212,1792,715,150,355,11595,8802,415,7701,4257,40,3,654
27/09/2021,968,337,867,1675,1185,37,1613,3455,2470,1135,261,371,14516,10789,230,9045,5330,40,3,279
28/09/2021,977,345,470,936,1278,40,1638,3457,2792,1303,338,368,14545,11861,241,9558,4384,40,3,-293
29/09/2021,984,344,1187,3604,1009,40,1616,3286,2037,788,239,367,15008,9209,346,8094,7408,40,3,819
30/09/2021,982,339,1344,5161,1744,40,1538,2751,1428,830,307,370,15088,6840,386,6917,9918,40,3,1785
01/10/2021,1000,324,1453,4459,1943,42,1468,2636,1197,876,312,367,14862,7007,344,6545,9533,40,4,1175
02/10/2021,1000,292,817,3380,1499,42,1522,2637,761,675,222,368,12637,6941,301,5963,7252,40,4,963
03/10/2021,976,282,1094,6422,934,38,1352,1452,338,701,139,360,12432,3983,514,4203,9884,41,4,1854
04/10/2021,988,294,1331,2215,677,43,1547,3040,1787,1151,363,365,14535,10312,201,7890,5912,41,4,-505
05/10/2021,995,314,1336,2401,647,44,1646,3169,1825,886,279,365,15052,10668,292,7892,6016,41,4,-715
06/10/2021,999,373,508,3204,1009,44,1637,3077,1801,1002,169,368,15029,10309,383,7885,6306,41,4,-423
07/10/2021,1007,372,69,300,1248,46,1650,3236,2846,1816,243,409,14734,13118,187,9957,3284,41,4,-1078
08/10/2021,1009,339,92,1496,1318,46,1648,3224,2661,1499,243,354,14428,11523,215,9387,4542,41,4,-138
09/10/2021,1007,312,298,2288,1946,45,1627,3075,1340,751,181,294,12508,7977,364,7087,6076,41,4,915
10/10/2021,999,291,313,1115,1872,45,1631,3391,1241,730,224,287,11949,8650,349,7279,4859,42,4,517
11/10/2021,996,294,1268,2395,1180,45,1611,3529,2131,1081,230,345,15070,10227,214,8698,6409,42,4,535
12/10/2021,999,307,1222,2857,721,44,1639,3494,2491,1303,193,430,15646,10846,238,9358,6343,42,4,869
13/10/2021,1004,321,815,1555,1168,45,1658,3514,3010,1588,160,400,15461,11924,202,10170,5068,42,4,483
14/10/2021,1016,313,1230,3335,628,45,1878,3374,2550,1268,169,384,15755,10562,156,9454,6735,42,4,1079
15/10/2021,1020,305,1376,4501,1109,43,1929,3139,1469,1026,238,380,15605,8620,240,7944,8592,42,4,1300
16/10/2021,1021,312,863,1298,1165,46,1961,3493,1916,937,236,386,13254,9928,283,8694,4942,42,4,856
17/10/2021,1017,277,721,1418,870,42,1979,3618,1739,802,208,379,12366,9357,413,8516,4554,43,4,1175
18/10/2021,1022,283,754,1707,1044,45,1985,3614,2312,1270,324,386,14942,11437,246,9566,5178,43,4,562
19/10/2021,1020,290,1247,4145,492,43,1957,3358,1903,1147,264,371,15705,9821,239,8736,7501,43,4,1214
20/10/2021,1006,272,1322,8081,876,40,1907,2027,554,812,279,369,16045,5768,342,5668,11875,43,4,1733
21/10/2021,989,273,1203,8461,828,40,1741,2049,517,841,347,318,16178,5687,390,5464,12141,43,4,1767
22/10/2021,1000,285,1227,7753,1031,42,1736,2175,718,850,255,291,15904,5893,467,5770,11592,43,4,1548
23/10/2021,1025,284,912,3005,1119,45,1907,2975,1271,1103,342,360,13394,8359,291,7615,6731,43,4,1277
24/10/2021,1026,263,1139,2669,1656,41,1928,3071,674,587,181,283,12392,6929,500,6543,6975,44,4,1576
25/10/2021,1034,265,1025,2594,1107,45,1966,3217,1981,1558,355,360,15350,10625,224,9081,6424,44,4,844
26/10/2021,1033,285,1028,3240,708,46,1981,3248,2079,1426,371,347,15806,10830,292,9080,6711,44,4,874
27/10/2021,1035,290,1296,3943,748,45,1927,3136,1833,1156,366,379,15966,9978,298,8430,7724,44,4,796
28/10/2021,1035,284,1239,2671,1137,46,1974,3368,2179,1049,293,390,15702,10655,414,8959,6706,44,4,518
29/10/2021,1048,254,1187,3977,1064,44,1927,3026,1723,886,334,350,15442,9214,365,7912,7908,44,4,811
30/10/2021,1045,250,1059,4174,722,40,1958,2751,866,755,250,339,13338,7384,338,6668,7541,44,4,1128
31/10/2021,1035,228,972,4331,1049,39,1869,2052,564,568,105,295,12245,5893,412,5349,7760,45,4,1363
01/11/2021,1030,242,1312,4033,409,40,1909,2315,849,810,258,371,13554,7801,323,6253,7323,45,4,475
02/11/2021,1045,302,378,1236,665,43,2003,2893,2710,1880,361,381,15055,12776,261,9867,4030,45,4,-584
03/11/2021,1046,314,88,828,506,48,2002,3041,3102,2323,371,396,15375,13953,275,10864,3201,45,4,-646
04/11/2021,1046,312,386,3301,223,49,1954,3072,2764,1860,236,383,16184,12274,371,10032,5554,45,4,314
05/11/2021,1047,308,1131,3258,421,50,1992,3209,2359,1553,331,388,16010,11201,280,9502,6545,45,4,943
06/11/2021,1037,281,1359,5018,681,42,1891,2534,1175,865,218,358,13899,6841,250,6822,8637,45,4,1717
07/11/2021,1016,268,1368,7061,496,40,1777,1709,916,737,97,359,13352,4426,616,5497,10347,46,4,2363
08/11/2021,1043,268,716,2443,617,49,1923,3243,2324,1982,352,386,15592,11816,162,9859,5488,46,4,760
09/11/2021,1050,286,1284,2015,1103,49,1941,3499,2672,2049,216,394,16136,11735,343,10555,6003,46,4,1172
10/11/2021,1054,291,672,1146,758,53,2005,3581,2772,2260,373,387,16270,13694,292,11005,4347,46,4,-4
11/11/2021,1057,318,267,562,701,54,2010,3535,2918,2562,290,419,15599,14070,223,11444,3249,46,4,-593
12/11/2021,1057,283,1027,1594,398,54,1987,3445,2860,2206,258,418,15414,12396,275,10915,4669,46,4,456
13/11/2021,1051,269,380,1480,251,54,1974,3407,2487,1641,298,412,13730,11619,267,9921,3782,46,4,895
14/11/2021,1035,273,500,1062,266,54,1996,3434,2449,1359,141,402,12219,10391,267,9640,3332,47,4,1143
15/11/2021,1039,304,183,1399,154,54,2000,3447,2836,2407,400,365,15193,13458,325,11056,3534,47,4,-32
16/11/2021,1035,323,108,262,126,54,2006,3490,3029,2632,378,358,15459,14962,345,11514,2286,47,4,-1271
17/11/2021,1033,313,1332,2720,158,54,1997,3530,2860,1764,295,382,15824,11615,357,10534,5905,47,4,984
18/11/2021,1037,294,1346,5878,371,51,1928,3262,2033,1055,248,412,16104,8510,427,8690,9225,47,4,1571
19/11/2021,1043,276,1349,5931,265,49,1846,3169,1738,1104,355,385,15696,8152,357,8242,9267,47,4,1495
20/11/2021,1039,263,1425,3933,206,46,1904,3407,1469,946,236,393,14016,8453,441,8119,7148,47,4,1533
21/11/2021,1046,238,1361,2233,291,50,1941,3221,2071,1163,234,406,13259,9374,382,8803,5453,48,4,1748
22/11/2021,1052,258,751,2286,451,54,1999,3087,2692,2199,279,415,16045,12558,322,10393,5132,48,4,768
23/11/2021,1050,286,951,2214,606,54,1956,3060,2716,2410,362,442,16258,12487,332,10584,5523,48,4,785
24/11/2021,1050,294,907,1269,335,54,1988,3274,3346,2784,381,453,16092,13581,314,11845,4290,48,4,532
25/11/2021,1056,291,1247,1884,174,54,1912,3493,3025,2545,375,457,16653,13348,342,11432,5081,48,4,899
26/11/2021,1057,260,1140,3290,207,53,1930,3681,2769,1874,258,450,16430,11793,375,10704,6265,48,4,1510
27/11/2021,1056,239,791,2017,239,45,1911,3692,2624,1888,237,402,14294,11247,259,10517,4624,48,4,1845
28/11/2021,1049,244,878,723,244,46,1898,3677,2668,1582,226,407,13422,11577,311,10233,3410,49,4,1146
29/11/2021,1020,264,587,1995,202,45,1960,3550,3145,2263,428,437,16471,13688,283,11354,4542,49,4,647
30/11/2021,1023,265,1169,8011,85,44,1814,2939,1671,1234,330,400,17512,8248,395,8058,10927,49,4,2429
01/12/2021,1031,271,1224,8954,201,42,1827,2427,1509,1033,167,376,17308,6930,430,7172,11889,49,4,2652
02/12/2021,1043,309,908,4283,332,47,1896,2966,2535,1969,429,410,17324,11800,203,9777,7350,49,4,1261
03/12/2021,1042,301,1380,6548,367,47,1907,3022,1629,1352,228,388,17371,9076,439,8298,9913,49,4,2090
04/12/2021,1062,294,520,2514,125,47,1932,3081,2062,1670,321,392,14623,11464,240,9138,4883,49,4,727
05/12/2021,1055,320,1378,1871,287,51,1922,3314,1758,1574,203,406,13724,10190,396,8975,5165,50,4,1272
06/12/2021,1062,318,1358,1607,242,55,1925,3670,2533,2355,330,433,16538,13331,281,10916,4972,50,4,611
07/12/2021,1058,311,1200,3925,287,54,1902,3623,2537,2126,288,419,17104,11692,327,10607,7124,50,4,1948
08/12/2021,1054,299,1478,4452,144,52,1864,3495,2185,1785,237,411,17264,11191,313,9740,7715,50,4,1164
09/12/2021,1062,328,906,1423,121,54,1953,3914,2922,2515,383,439,16710,14261,270,11742,4277,50,4,1164
10/12/2021,1068,324,550,1358,217,54,1921,3677,2749,2409,334,427,16381,14256,277,11182,3905,50,4,-230
11/12/2021,1060,294,487,1396,185,55,1963,3266,2502,2151,186,405,14390,12322,225,10287,3664,50,4,503
12/12/2021,1051,278,897,3826,168,52,1930,3149,1753,1162,188,390,13765,8875,458,8384,6459,51,4,1759
13/12/2021,1052,297,1110,2000,157,54,1921,3275,2636,2201,373,433,16030,12763,258,10466,5043,51,4,440
14/12/2021,1046,350,669,1916,149,54,1949,3399,2755,2312,390,417,16370,13636,333,10832,4574,51,4,69
15/12/2021,1042,336,1307,2873,136,54,1927,3171,2414,2270,276,384,16479,12164,347,10166,6024,51,4,402
16/12/2021,1056,315,358,1881,186,53,1958,3252,2605,2507,302,406,16251,13827,336,10729,4150,51,4,-367
17/12/2021,1064,292,345,1397,239,54,1936,3512,2385,2504,318,419,15751,13770,220,10755,3709,51,4,-306
18/12/2021,1059,273,912,2470,140,54,1875,3082,1859,1857,185,396,14283,10761,189,9069,5093,51,4,873
19/12/2021,1031,270,1149,5270,151,51,1729,2940,1186,1126,95,381,13635,7065,512,7362,8017,52,4,1748
20/12/2021,1063,262,158,1564,607,53,1866,3739,2646,2367,342,452,15488,13158,177,11070,4049,52,4,731
21/12/2021,1068,311,123,503,537,55,1971,3801,3081,2781,359,435,15497,14335,253,12069,2956,52,4,474
22/12/2021,1062,287,388,1297,581,55,1970,3688,2995,2559,343,427,15629,13363,319,11639,4013,52,4,998
23/12/2021,1066,258,694,3552,203,53,1932,3738,2487,1446,328,407,15136,10687,339,10010,6153,52,4,2091
24/12/2021,1060,260,571,4801,85,44,1765,3308,1307,948,155,375,13054,7598,468,7703,6976,52,4,2113
25/12/2021,1053,272,330,1781,219,45,1883,3270,1581,1013,308,377,12079,9749,215,8124,4008,52,4,711
26/12/2021,1046,294,958,2623,253,43,1844,3479,1471,1039,206,376,12396,8562,364,8209,5423,53,4,1997
27/12/2021,1046,305,1028,3317,240,46,1865,3543,1378,1092,352,389,14013,9428,346,8267,6333,53,4,1827
28/12/2021,1031,311,842,4741,156,44,1829,3300,1210,923,281,373,14010,8271,428,7635,7405,53,4,2177
29/12/2021,1040,346,458,3133,158,48,1886,3606,1652,973,374,392,13165,9416,309,8509,5558,53,4,1581
30/12/2021,1032,401,1457,6915,149,41,1715,1417,851,805,325,377,13496,4976,422,5165,10318,53,4,2559
31/12/2021,995,387,1486,6960,463,39,1555,939,554,698,280,368,12609,3700,470,4114,10610,53,4,2821
